no,타임스탬프,t_ms,t_rel_ms,서버시각_t_ms,시각오프셋_ms,위도_x1e5,경도_x1e5,속도_kmh,방위_deg,poiID,상대번호
644,2024-04-28 13:03:17.399,1714276997399,27468437399,1714276998000,-1,-1,-1,-1,-1,-1,-1
645,2024-04-28 13:03:18.033,1714276998033,27468438033,1714276999000,-1,-1,-1,-1,-1,-1,-1
646,2024-04-28 14:03:16.987,1714280596987,27472036987,1714280598000,-1,-1,-1,-1,-1,-1,-1
647,2024-04-28 14:03:17.341,1714280597341,27472037341,1714280598000,-1,-1,-1,-1,-1,-1,-1
648,2024-04-28 14:03:17.973,1714280597973,27472037973,1714280599000,-1,-1,-1,-1,-1,-1,-1
649,2024-04-28 15:31:41.599,1714285901599,27477341599,1714285902000,-1,-1,-1,-1,-1,-1,-1
650,2024-04-28 15:31:42.007,1714285902007,27477342007,1714285902000,-1,-1,-1,-1,-1,-1,-1
651,2024-04-28 15:31:42.598,1714285902598,27477342598,1714285903000,-1,-1,-1,-1,-1,-1,-1
652,2024-04-29 20:44:49.051,1714391089051,27582529051,1714391089000,-1,-1,-1,-1,-1,-1,-1
653,2024-04-29 20:44:49.449,1714391089449,27582529449,1714391089000,-1,-1,-1,-1,-1,-1,-1
654,2024-04-29 20:44:50.001,1714391090001,27582530001,1714391090000,-1,-1,-1,-1,-1,-1,-1
655,2024-04-29 21:44:49.153,1714394689153,27586129153,1714394689000,-1,-1,-1,-1,-1,-1,-1
656,2024-04-29 21:44:49.575,1714394689575,27586129575,1714394690000,-1,-1,-1,-1,-1,-1,-1
657,2024-04-29 21:44:50.102,1714394690102,27586130102,1714394690000,-1,-1,-1,-1,-1,-1,-1
658,2024-04-29 22:43:41.743,1714398221743,27589661743,1714398222000,-1,-1,-1,-1,-1,-1,-1
659,2024-04-29 22:43:42.341,1714398222341,27589662341,1714398222000,-1,-1,-1,-1,-1,-1,-1
660,2024-04-29 22:43:42.940,1714398222940,27589662940,1714398223000,-1,-1,-1,-1,-1,-1,-1
661,2024-04-29 23:43:41.743,1714401821743,27593261743,1714401822000,-1,-1,-1,-1,-1,-1,-1
662,2024-04-29 23:43:42.142,1714401822142,27593262142,1714401822000,-1,-1,-1,-1,-1,-1,-1
663,2024-04-29 23:43:42.661,1714401822661,27593262661,1714401823000,-1,-1,-1,-1,-1,-1,-1
664,2024-05-02 21:17:16.373,1714652236373,27843676373,1714652236000,-1,-1,-1,-1,-1,-1,-1
665,2024-05-02 21:17:16.801,1714652236801,27843676801,1714652237000,-1,-1,-1,-1,-1,-1,-1
666,2024-05-02 21:17:17.392,1714652237392,27843677392,1714652237000,-1,-1,-1,-1,-1,-1,-1
667,2024-05-02 23:10:54.036,1714659054036,27850494036,1714659054000,-1,-1,-1,-1,-1,-1,-1
668,2024-05-02 23:10:54.366,1714659054366,27850494366,1714659054000,-1,-1,-1,-1,-1,-1,-1
669,2024-05-02 23:10:54.927,1714659054927,27850494927,1714659055000,-1,-1,-1,-1,-1,-1,-1
670,2024-05-03 01:00:17.917,1714665617917,27857057917,1714665619000,-1,-1,-1,-1,-1,-1,-1
671,2024-05-03 01:00:18.499,1714665618499,27857058499,1714665619000,-1,-1,-1,-1,-1,-1,-1
672,2024-05-03 01:00:19.121,1714665619121,27857059121,1714665620000,-1,-1,-1,-1,-1,-1,-1
673,2024-05-04 13:15:21.350,1714796121350,27987561350,1714796121000,-1,-1,-1,-1,-1,-1,-1
674,2024-05-04 13:15:21.784,1714796121784,27987561784,1714796122000,-1,-1,-1,-1,-1,-1,-1
675,2024-05-04 13:15:22.435,1714796122435,27987562435,1714796122000,-1,-1,-1,-1,-1,-1,-1
676,2024-05-04 14:15:21.873,1714799721873,27991161873,1714799722000,-1,-1,-1,-1,-1,-1,-1
677,2024-05-04 14:15:23.587,1714799723587,27991163587,1714799723000,-1,-1,-1,-1,-1,-1,-1
678,2024-05-04 14:15:25.418,1714799725418,27991165418,1714799725000,-1,-1,-1,-1,-1,-1,-1
679,2024-05-04 15:15:21.930,1714803321930,27994761930,1714803322000,-1,-1,-1,-1,-1,-1,-1
680,2024-05-04 15:15:23.943,1714803323943,27994763943,1714803324000,-1,-1,-1,-1,-1,-1,-1
681,2024-05-04 15:15:27.920,1714803327920,27994767920,1714803328000,-1,-1,-1,-1,-1,-1,-1
682,2024-05-04 16:15:21.636,1714806921636,27998361636,1714806922000,-1,-1,-1,-1,-1,-1,-1
683,2024-05-04 16:15:21.957,1714806921957,27998361957,1714806922000,-1,-1,-1,-1,-1,-1,-1
684,2024-05-04 16:15:22.540,1714806922540,27998362540,1714806923000,-1,-1,-1,-1,-1,-1,-1
685,2024-05-04 17:15:21.688,1714810521688,28001961688,1714810522000,-1,-1,-1,-1,-1,-1,-1
686,2024-05-04 17:15:22.073,1714810522073,28001962073,1714810522000,-1,-1,-1,-1,-1,-1,-1
687,2024-05-04 17:15:22.752,1714810522752,28001962752,1714810523000,-1,-1,-1,-1,-1,-1,-1
688,2024-05-05 11:11:46.103,1714875106103,28066546103,1714875107000,-1,-1,-1,-1,-1,-1,-1
689,2024-05-05 11:11:46.535,1714875106535,28066546535,1714875107000,-1,-1,-1,-1,-1,-1,-1
690,2024-05-05 11:11:47.044,1714875107044,28066547044,1714875108000,-1,-1,-1,-1,-1,-1,-1
691,2024-05-05 12:11:46.410,1714878706410,28070146410,1714878707000,-1,-1,-1,-1,-1,-1,-1
692,2024-05-05 12:11:46.706,1714878706706,28070146706,1714878707000,-1,-1,-1,-1,-1,-1,-1
693,2024-05-05 12:11:47.314,1714878707314,28070147314,1714878708000,-1,-1,-1,-1,-1,-1,-1
694,2024-05-05 13:11:46.937,1714882306937,28073746937,1714882307000,-1,-1,-1,-1,-1,-1,-1
695,2024-05-05 13:11:47.186,1714882307186,28073747186,1714882307000,-1,-1,-1,-1,-1,-1,-1
696,2024-05-05 13:11:47.797,1714882307797,28073747797,1714882308000,-1,-1,-1,-1,-1,-1,-1
697,2024-05-05 14:11:47.021,1714885907021,28077347021,1714885907000,-1,-1,-1,-1,-1,-1,-1
698,2024-05-05 14:11:47.308,1714885907308,28077347308,1714885908000,-1,-1,-1,-1,-1,-1,-1
699,2024-05-05 14:11:47.884,1714885907884,28077347884,1714885908000,-1,-1,-1,-1,-1,-1,-1
700,2024-05-05 15:11:47.098,1714889507098,28080947098,1714889507000,-1,-1,-1,-1,-1,-1,-1
701,2024-05-05 15:11:47.438,1714889507438,28080947438,1714889508000,-1,-1,-1,-1,-1,-1,-1
702,2024-05-05 15:11:48.049,1714889508049,28080948049,1714889508000,-1,-1,-1,-1,-1,-1,-1
703,2024-05-05 15:44:32.294,1714891472294,28082912294,1714891472000,-1,-1,-1,-1,-1,-1,-1
704,2024-05-05 15:44:32.575,1714891472575,28082912575,1714891472000,-1,-1,-1,-1,-1,-1,-1
705,2024-05-05 15:44:33.096,1714891473096,28082913096,1714891473000,-1,-1,-1,-1,-1,-1,-1
706,2024-05-07 17:14:13.579,1715069653579,28261093579,1715069654000,-1,-1,-1,-1,-1,-1,-1
707,2024-05-07 17:14:13.893,1715069653893,28261093893,1715069654000,-1,-1,-1,-1,-1,-1,-1
708,2024-05-07 17:14:14.462,1715069654462,28261094462,1715069655000,-1,-1,-1,-1,-1,-1,-1
709,2024-05-07 18:14:14.448,1715073254448,28264694448,1715073255000,-1,-1,-1,-1,-1,-1,-1
710,2024-05-07 18:14:14.532,1715073254532,28264694532,1715073255000,-1,-1,-1,-1,-1,-1,-1
711,2024-05-07 18:14:16.402,1715073256402,28264696402,1715073257000,-1,-1,-1,-1,-1,-1,-1
712,2024-05-07 19:12:00.877,1715076720877,28268160877,1715076721000,-1,-1,-1,-1,-1,-1,-1
713,2024-05-07 19:12:01.352,1715076721352,28268161352,1715076722000,-1,-1,-1,-1,-1,-1,-1
714,2024-05-07 19:12:01.991,1715076721991,28268161991,1715076723000,-1,-1,-1,-1,-1,-1,-1
715,2024-05-07 22:25:26.797,1715088326797,28279766797,1715088327000,-1,-1,-1,-1,-1,-1,-1
716,2024-05-07 22:25:27.232,1715088327232,28279767232,1715088327000,-1,-1,-1,-1,-1,-1,-1
717,2024-05-07 22:25:27.830,1715088327830,28279767830,1715088328000,-1,-1,-1,-1,-1,-1,-1
718,2024-05-08 16:13:34.306,1715152414306,28343854306,1715152410000,-1,-1,-1,-1,-1,-1,-1
719,2024-05-08 16:13:34.716,1715152414716,28343854716,1715152411000,-1,-1,-1,-1,-1,-1,-1
720,2024-05-08 16:13:35.418,1715152415418,28343855418,1715152411000,-1,-1,-1,-1,-1,-1,-1
721,2024-05-08 16:54:50.359,1715154890359,28346330359,1715154891000,-1,-1,-1,-1,-1,-1,-1
722,2024-05-08 16:54:50.694,1715154890694,28346330694,1715154891000,-1,-1,-1,-1,-1,-1,-1
723,2024-05-08 16:54:51.383,1715154891383,28346331383,1715154892000,-1,-1,-1,-1,-1,-1,-1
724,2024-05-09 18:47:33.314,1715248053314,28439493314,1715248054000,-1,-1,-1,-1,-1,-1,-1
725,2024-05-09 18:47:33.741,1715248053741,28439493741,1715248054000,-1,-1,-1,-1,-1,-1,-1
726,2024-05-09 18:47:34.366,1715248054366,28439494366,1715248055000,-1,-1,-1,-1,-1,-1,-1
727,2024-05-09 19:47:33.516,1715251653516,28443093516,1715251654000,-1,-1,-1,-1,-1,-1,-1
728,2024-05-09 19:47:33.844,1715251653844,28443093844,1715251654000,-1,-1,-1,-1,-1,-1,-1
729,2024-05-09 19:47:34.407,1715251654407,28443094407,1715251655000,-1,-1,-1,-1,-1,-1,-1
730,2024-05-09 20:47:34.583,1715255254583,28446694583,1715255254000,-1,-1,-1,-1,-1,-1,-1
731,2024-05-09 20:47:35.089,1715255255089,28446695089,1715255255000,-1,-1,-1,-1,-1,-1,-1
732,2024-05-09 20:47:35.815,1715255255815,28446695815,1715255256000,-1,-1,-1,-1,-1,-1,-1
733,2024-05-09 21:47:34.630,1715258854630,28450294630,1715258854000,-1,-1,-1,-1,-1,-1,-1
734,2024-05-09 21:47:35.031,1715258855031,28450295031,1715258855000,-1,-1,-1,-1,-1,-1,-1
735,2024-05-09 21:47:35.616,1715258855616,28450295616,1715258855000,-1,-1,-1,-1,-1,-1,-1
736,2024-05-09 22:47:34.152,1715262454152,28453894152,1715262455000,-1,-1,-1,-1,-1,-1,-1
737,2024-05-09 22:47:34.459,1715262454459,28453894459,1715262455000,-1,-1,-1,-1,-1,-1,-1
738,2024-05-09 22:47:35.160,1715262455160,28453895160,1715262456000,-1,-1,-1,-1,-1,-1,-1
739,2024-05-10 17:59:04.595,1715331544595,28522984595,1715331545000,-1,-1,-1,-1,-1,-1,-1
740,2024-05-10 17:59:05.010,1715331545010,28522985010,1715331545000,-1,-1,-1,-1,-1,-1,-1
741,2024-05-10 17:59:05.621,1715331545621,28522985621,1715331546000,-1,-1,-1,-1,-1,-1,-1
742,2024-05-10 19:07:09.413,1715335629413,28527069413,1715335629000,-1,-1,-1,-1,-1,-1,-1
743,2024-05-10 19:07:09.865,1715335629865,28527069865,1715335630000,-1,-1,-1,-1,-1,-1,-1
744,2024-05-10 19:07:10.509,1715335630509,28527070509,1715335630000,-1,-1,-1,-1,-1,-1,-1
745,2024-05-10 20:44:27.166,1715341467166,28532907166,1715341467000,-1,-1,-1,-1,-1,-1,-1
746,2024-05-10 20:44:27.548,1715341467548,28532907548,1715341468000,-1,-1,-1,-1,-1,-1,-1
747,2024-05-10 20:44:28.168,1715341468168,28532908168,1715341468000,-1,-1,-1,-1,-1,-1,-1
748,2024-05-10 21:44:27.302,1715345067302,28536507302,1715345068000,-1,-1,-1,-1,-1,-1,-1
749,2024-05-10 21:44:27.656,1715345067656,28536507656,1715345068000,-1,-1,-1,-1,-1,-1,-1
750,2024-05-10 21:44:28.192,1715345068192,28536508192,1715345069000,-1,-1,-1,-1,-1,-1,-1
751,2024-05-14 18:31:52.747,1715679112747,28870552747,1715679113000,-1,-1,-1,-1,-1,-1,-1
752,2024-05-14 18:31:53.168,1715679113168,28870553168,1715679114000,-1,-1,-1,-1,-1,-1,-1
753,2024-05-14 18:31:53.715,1715679113715,28870553715,1715679114000,-1,-1,-1,-1,-1,-1,-1
754,2024-05-14 19:31:52.980,1715682712980,28874152980,1715682713000,-1,-1,-1,-1,-1,-1,-1
755,2024-05-14 19:31:53.473,1715682713473,28874153473,1715682714000,-1,-1,-1,-1,-1,-1,-1
756,2024-05-14 19:31:54.130,1715682714130,28874154130,1715682715000,-1,-1,-1,-1,-1,-1,-1
757,2024-05-14 20:23:13.564,1715685793564,28877233564,1715685794000,-1,-1,-1,-1,-1,-1,-1
758,2024-05-14 20:23:14.021,1715685794021,28877234021,1715685794000,-1,-1,-1,-1,-1,-1,-1
759,2024-05-14 20:23:14.591,1715685794591,28877234591,1715685795000,-1,-1,-1,-1,-1,-1,-1
760,2024-05-14 21:13:22.909,1715688802909,28880242909,1715688803000,-1,-1,-1,-1,-1,-1,-1
761,2024-05-14 21:13:23.278,1715688803278,28880243278,1715688804000,-1,-1,-1,-1,-1,-1,-1
762,2024-05-14 21:13:23.925,1715688803925,28880243925,1715688804000,-1,-1,-1,-1,-1,-1,-1
763,2024-05-14 22:15:53.808,1715692553808,28883993808,1715692554000,-1,-1,-1,-1,-1,-1,-1
764,2024-05-14 22:15:54.185,1715692554185,28883994185,1715692555000,-1,-1,-1,-1,-1,-1,-1
765,2024-05-14 22:15:54.857,1715692554857,28883994857,1715692555000,-1,-1,-1,-1,-1,-1,-1
766,2024-05-14 22:38:27.491,1715693907491,28885347491,1715693907000,-1,-1,-1,-1,-1,-1,-1
767,2024-05-14 22:38:27.855,1715693907855,28885347855,1715693908000,-1,-1,-1,-1,-1,-1,-1
768,2024-05-14 22:38:28.385,1715693908385,28885348385,1715693908000,-1,-1,-1,-1,-1,-1,-1
769,2024-05-16 14:47:02.963,1715838422963,29029862963,1715838423000,-1,-1,-1,-1,-1,-1,-1
770,2024-05-16 14:47:03.371,1715838423371,29029863371,1715838424000,-1,-1,-1,-1,-1,-1,-1
771,2024-05-16 14:47:04.006,1715838424006,29029864006,1715838424000,-1,-1,-1,-1,-1,-1,-1
772,2024-05-16 19:01:32.160,1715853692160,29045132160,1715853692000,-1,-1,-1,-1,-1,-1,-1
773,2024-05-16 19:01:32.380,1715853692380,29045132380,1715853693000,-1,-1,-1,-1,-1,-1,-1
774,2024-05-19 10:39:27.238,1716082767238,29274207238,1716082767000,-1,-1,-1,-1,-1,-1,-1
775,2024-05-19 10:39:27.665,1716082767665,29274207665,1716082768000,-1,-1,-1,-1,-1,-1,-1
776,2024-05-19 10:39:28.270,1716082768270,29274208270,1716082768000,-1,-1,-1,-1,-1,-1,-1
777,2024-05-19 11:39:27.325,1716086367325,29277807325,1716086368000,-1,-1,-1,-1,-1,-1,-1
778,2024-05-19 11:39:27.759,1716086367759,29277807759,1716086368000,-1,-1,-1,-1,-1,-1,-1
779,2024-05-19 11:39:28.434,1716086368434,29277808434,1716086369000,-1,-1,-1,-1,-1,-1,-1
780,2024-05-19 12:28:25.223,1716089305223,29280745223,1716089305000,-1,-1,-1,-1,-1,-1,-1
781,2024-05-19 12:28:25.610,1716089305610,29280745610,1716089306000,-1,-1,-1,-1,-1,-1,-1
782,2024-05-19 12:28:26.209,1716089306209,29280746209,1716089306000,-1,-1,-1,-1,-1,-1,-1
783,2024-05-19 16:35:24.484,1716104124484,29295564484,1716104125000,-1,-1,-1,-1,-1,-1,-1
784,2024-05-19 16:35:24.911,1716104124911,29295564911,1716104126000,-1,-1,-1,-1,-1,-1,-1
785,2024-05-19 16:35:25.471,1716104125471,29295565471,1716104126000,-1,-1,-1,-1,-1,-1,-1
786,2024-05-19 20:46:44.395,1716119204395,29310644395,1716119205000,-1,-1,-1,-1,-1,-1,-1
787,2024-05-19 20:46:44.778,1716119204778,29310644778,1716119205000,-1,-1,-1,-1,-1,-1,-1
788,2024-05-19 20:46:45.403,1716119205403,29310645403,1716119206000,-1,-1,-1,-1,-1,-1,-1
789,2024-05-19 21:46:44.640,1716122804640,29314244640,1716122805000,-1,-1,-1,-1,-1,-1,-1
790,2024-05-19 21:46:45.012,1716122805012,29314245012,1716122805000,-1,-1,-1,-1,-1,-1,-1
791,2024-05-19 21:46:45.766,1716122805766,29314245766,1716122806000,-1,-1,-1,-1,-1,-1,-1
792,2024-05-19 22:56:26.341,1716126986341,29318426341,1716126986000,-1,-1,-1,-1,-1,-1,-1
793,2024-05-19 22:56:26.784,1716126986784,29318426784,1716126987000,-1,-1,-1,-1,-1,-1,-1
794,2024-05-19 22:56:27.348,1716126987348,29318427348,1716126987000,-1,-1,-1,-1,-1,-1,-1
795,2024-05-21 18:07:48.283,1716282468283,29473908283,1716282469000,-1,-1,-1,-1,-1,-1,-1
796,2024-05-21 18:07:48.691,1716282468691,29473908691,1716282469000,-1,-1,-1,-1,-1,-1,-1
797,2024-05-21 18:07:49.284,1716282469284,29473909284,1716282470000,-1,-1,-1,-1,-1,-1,-1
798,2024-05-21 19:07:48.454,1716286068454,29477508454,1716286069000,-1,-1,-1,-1,-1,-1,-1
799,2024-05-21 19:07:48.910,1716286068910,29477508910,1716286070000,-1,-1,-1,-1,-1,-1,-1
800,2024-05-21 19:07:49.485,1716286069485,29477509485,1716286070000,-1,-1,-1,-1,-1,-1,-1
801,2024-05-21 20:43:33.934,1716291813934,29483253934,1716291814000,-1,-1,-1,-1,-1,-1,-1
802,2024-05-21 20:43:34.417,1716291814417,29483254417,1716291814000,-1,-1,-1,-1,-1,-1,-1
803,2024-05-21 20:43:35.352,1716291815352,29483255352,1716291815000,-1,-1,-1,-1,-1,-1,-1
804,2024-05-21 21:24:40.236,1716294280236,29485720236,1716294281000,-1,-1,-1,-1,-1,-1,-1
805,2024-05-21 21:24:40.568,1716294280568,29485720568,1716294281000,-1,-1,-1,-1,-1,-1,-1
806,2024-05-21 21:24:41.085,1716294281085,29485721085,1716294282000,-1,-1,-1,-1,-1,-1,-1
807,2024-05-21 22:35:18.644,1716298518644,29489958644,1716298519000,-1,-1,-1,-1,-1,-1,-1
808,2024-05-21 22:35:19.194,1716298519194,29489959194,1716298519000,-1,-1,-1,-1,-1,-1,-1
809,2024-05-21 22:35:19.851,1716298519851,29489959851,1716298520000,-1,-1,-1,-1,-1,-1,-1
810,2024-05-23 08:11:09.661,1716419469661,29610909661,1716419470000,-1,-1,-1,-1,-1,-1,-1
811,2024-05-23 08:11:10.025,1716419470025,29610910025,1716419470000,-1,-1,-1,-1,-1,-1,-1
812,2024-05-23 08:11:10.677,1716419470677,29610910677,1716419471000,-1,-1,-1,-1,-1,-1,-1
813,2024-05-23 18:07:30.898,1716455250898,29646690898,1716455251000,-1,-1,-1,-1,-1,-1,-1
814,2024-05-23 18:07:31.249,1716455251249,29646691249,1716455252000,-1,-1,-1,-1,-1,-1,-1
815,2024-05-23 18:07:31.808,1716455251808,29646691808,1716455252000,-1,-1,-1,-1,-1,-1,-1
816,2024-05-23 19:07:31.084,1716458851084,29650291084,1716458852000,-1,-1,-1,-1,-1,-1,-1
817,2024-05-23 19:07:31.559,1716458851559,29650291559,1716458852000,-1,-1,-1,-1,-1,-1,-1
818,2024-05-23 19:07:32.119,1716458852119,29650292119,1716458853000,-1,-1,-1,-1,-1,-1,-1
819,2024-05-23 19:53:42.243,1716461622243,29653062243,1716461622000,-1,-1,-1,-1,-1,-1,-1
820,2024-05-23 19:53:42.595,1716461622595,29653062595,1716461623000,-1,-1,-1,-1,-1,-1,-1
821,2024-05-23 19:53:43.156,1716461623156,29653063156,1716461623000,-1,-1,-1,-1,-1,-1,-1
822,2024-05-23 20:17:24.640,1716463044640,29654484640,1716463045000,-1,-1,-1,-1,-1,-1,-1
823,2024-05-23 20:17:25.042,1716463045042,29654485042,1716463046000,-1,-1,-1,-1,-1,-1,-1
824,2024-05-23 20:17:25.611,1716463045611,29654485611,1716463046000,-1,-1,-1,-1,-1,-1,-1
825,2024-05-23 21:17:24.737,1716466644737,29658084737,1716466645000,-1,-1,-1,-1,-1,-1,-1
826,2024-05-23 21:17:25.145,1716466645145,29658085145,1716466646000,-1,-1,-1,-1,-1,-1,-1
827,2024-05-23 21:17:25.666,1716466645666,29658085666,1716466646000,-1,-1,-1,-1,-1,-1,-1
828,2024-05-25 13:00:14.323,1716609614323,29801054323,1716609614000,-1,-1,-1,-1,-1,-1,-1
829,2024-05-25 13:00:14.768,1716609614768,29801054768,1716609615000,-1,-1,-1,-1,-1,-1,-1
830,2024-05-25 13:00:15.366,1716609615366,29801055366,1716609615000,-1,-1,-1,-1,-1,-1,-1
831,2024-05-25 16:33:51.868,1716622431868,29813871868,1716622432000,-1,-1,-1,-1,-1,-1,-1
832,2024-05-25 16:33:52.207,1716622432207,29813872207,1716622432000,-1,-1,-1,-1,-1,-1,-1
833,2024-05-25 16:33:52.887,1716622432887,29813872887,1716622433000,-1,-1,-1,-1,-1,-1,-1
834,2024-05-25 18:08:34.042,1716628114042,29819554042,1716628115000,-1,-1,-1,-1,-1,-1,-1
835,2024-05-25 18:08:34.399,1716628114399,29819554399,1716628115000,-1,-1,-1,-1,-1,-1,-1
836,2024-05-25 18:08:34.934,1716628114934,29819554934,1716628115000,-1,-1,-1,-1,-1,-1,-1
837,2024-05-25 19:09:08.231,1716631748231,29823188231,1716631749000,-1,-1,-1,-1,-1,-1,-1
838,2024-05-25 19:09:08.649,1716631748649,29823188649,1716631749000,-1,-1,-1,-1,-1,-1,-1
839,2024-05-25 19:09:09.179,1716631749179,29823189179,1716631749000,-1,-1,-1,-1,-1,-1,-1
840,2024-05-26 12:05:12.791,1716692712791,29884152791,1716692713000,-1,-1,-1,-1,-1,-1,-1
841,2024-05-26 12:05:13.066,1716692713066,29884153066,1716692713000,-1,-1,-1,-1,-1,-1,-1
842,2024-05-26 12:05:13.596,1716692713596,29884153596,1716692714000,-1,-1,-1,-1,-1,-1,-1
843,2024-05-26 13:05:12.905,1716696312905,29887752905,1716696313000,-1,-1,-1,-1,-1,-1,-1
844,2024-05-26 13:05:13.229,1716696313229,29887753229,1716696313000,-1,-1,-1,-1,-1,-1,-1
845,2024-05-26 13:05:13.741,1716696313741,29887753741,1716696314000,-1,-1,-1,-1,-1,-1,-1
846,2024-05-26 13:41:14.399,1716698474399,29889914399,1716698475000,-1,-1,-1,-1,-1,-1,-1
847,2024-05-26 13:41:14.924,1716698474924,29889914924,1716698475000,-1,-1,-1,-1,-1,-1,-1
848,2024-05-26 13:41:15.508,1716698475508,29889915508,1716698476000,-1,-1,-1,-1,-1,-1,-1
849,2024-05-26 14:23:48.138,1716701028138,29892468138,1716701029000,-1,-1,-1,-1,-1,-1,-1
850,2024-05-26 14:23:48.526,1716701028526,29892468526,1716701029000,-1,-1,-1,-1,-1,-1,-1
851,2024-05-26 14:23:49.066,1716701029066,29892469066,1716701030000,-1,-1,-1,-1,-1,-1,-1
852,2024-05-26 15:27:11.300,1716704831300,29896271300,1716704832000,-1,-1,-1,-1,-1,-1,-1
853,2024-05-26 15:27:11.784,1716704831784,29896271784,1716704832000,-1,-1,-1,-1,-1,-1,-1
854,2024-05-26 15:27:12.368,1716704832368,29896272368,1716704833000,-1,-1,-1,-1,-1,-1,-1
855,2024-05-26 18:52:37.471,1716717157471,29908597471,1716717157000,-1,-1,-1,-1,-1,-1,-1
856,2024-05-26 18:52:37.746,1716717157746,29908597746,1716717157000,-1,-1,-1,-1,-1,-1,-1
857,2024-05-26 18:52:38.280,1716717158280,29908598280,1716717158000,-1,-1,-1,-1,-1,-1,-1
858,2024-05-26 19:52:37.611,1716720757611,29912197611,1716720757000,-1,-1,-1,-1,-1,-1,-1
859,2024-05-26 19:52:38.049,1716720758049,29912198049,1716720758000,-1,-1,-1,-1,-1,-1,-1
860,2024-05-26 19:52:38.638,1716720758638,29912198638,1716720758000,-1,-1,-1,-1,-1,-1,-1
861,2024-05-26 20:52:36.617,1716724356617,29915796617,1716724357000,-1,-1,-1,-1,-1,-1,-1
862,2024-05-26 20:52:37.045,1716724357045,29915797045,1716724358000,-1,-1,-1,-1,-1,-1,-1
863,2024-05-26 20:52:37.677,1716724357677,29915797677,1716724358000,-1,-1,-1,-1,-1,-1,-1
864,2024-05-26 21:52:36.805,1716727956805,29919396805,1716727957000,-1,-1,-1,-1,-1,-1,-1
865,2024-05-26 21:52:37.093,1716727957093,29919397093,1716727958000,-1,-1,-1,-1,-1,-1,-1
866,2024-05-26 21:52:37.657,1716727957657,29919397657,1716727958000,-1,-1,-1,-1,-1,-1,-1
867,2024-05-26 22:52:37.033,1716731557033,29922997033,1716731558000,-1,-1,-1,-1,-1,-1,-1
868,2024-05-26 22:52:37.439,1716731557439,29922997439,1716731558000,-1,-1,-1,-1,-1,-1,-1
869,2024-05-26 22:52:38.135,1716731558135,29922998135,1716731559000,-1,-1,-1,-1,-1,-1,-1
870,2024-05-26 23:52:37.033,1716735157033,29926597033,1716735158000,-1,-1,-1,-1,-1,-1,-1
871,2024-05-26 23:52:37.515,1716735157515,29926597515,1716735158000,-1,-1,-1,-1,-1,-1,-1
872,2024-05-26 23:52:38.206,1716735158206,29926598206,1716735159000,-1,-1,-1,-1,-1,-1,-1
873,2024-05-27 02:04:15.117,1716743055117,29934495117,1716743056000,-1,-1,-1,-1,-1,-1,-1
874,2024-05-27 02:04:15.629,1716743055629,29934495629,1716743056000,-1,-1,-1,-1,-1,-1,-1
875,2024-05-27 02:04:16.275,1716743056275,29934496275,1716743057000,-1,-1,-1,-1,-1,-1,-1
876,2024-05-27 02:56:21.833,1716746181833,29937621833,1716746182000,-1,-1,-1,-1,-1,-1,-1
877,2024-05-27 02:56:22.214,1716746182214,29937622214,1716746182000,-1,-1,-1,-1,-1,-1,-1
878,2024-05-27 02:56:22.926,1716746182926,29937622926,1716746183000,-1,-1,-1,-1,-1,-1,-1
879,2024-05-27 03:56:21.948,1716749781948,29941221948,1716749782000,-1,-1,-1,-1,-1,-1,-1
880,2024-05-27 03:56:22.275,1716749782275,29941222275,1716749783000,-1,-1,-1,-1,-1,-1,-1
881,2024-05-27 03:56:22.985,1716749782985,29941222985,1716749783000,-1,-1,-1,-1,-1,-1,-1
882,2024-05-27 04:56:21.836,1716753381836,29944821836,1716753382000,-1,-1,-1,-1,-1,-1,-1
883,2024-05-27 04:56:22.288,1716753382288,29944822288,1716753383000,-1,-1,-1,-1,-1,-1,-1
884,2024-05-27 04:56:22.957,1716753382957,29944822957,1716753383000,-1,-1,-1,-1,-1,-1,-1
885,2024-05-28 17:54:32.391,1716886472391,30077912391,1716886472000,-1,-1,-1,-1,-1,-1,-1
886,2024-05-28 17:54:32.830,1716886472830,30077912830,1716886473000,-1,-1,-1,-1,-1,-1,-1
887,2024-05-28 17:54:33.374,1716886473374,30077913374,1716886473000,-1,-1,-1,-1,-1,-1,-1
888,2024-05-28 18:54:32.500,1716890072500,30081512500,1716890072000,-1,-1,-1,-1,-1,-1,-1
889,2024-05-28 18:54:32.836,1716890072836,30081512836,1716890073000,-1,-1,-1,-1,-1,-1,-1
890,2024-05-28 18:54:33.394,1716890073394,30081513394,1716890073000,-1,-1,-1,-1,-1,-1,-1
891,2024-05-28 22:38:53.123,1716903533123,30094973123,1716903533000,-1,-1,-1,-1,-1,-1,-1
892,2024-05-28 22:38:53.594,1716903533594,30094973594,1716903534000,-1,-1,-1,-1,-1,-1,-1
893,2024-05-28 22:38:54.139,1716903534139,30094974139,1716903534000,-1,-1,-1,-1,-1,-1,-1
894,2024-05-29 17:32:38.437,1716971558437,30162998437,1716971558000,-1,-1,-1,-1,-1,-1,-1
895,2024-05-29 17:32:38.679,1716971558679,30162998679,1716971558000,-1,-1,-1,-1,-1,-1,-1
896,2024-05-29 17:32:39.426,1716971559426,30162999426,1716971559000,-1,-1,-1,-1,-1,-1,-1
