dataset,radius,slot,dist_km,plain,decrypted
k5_kitkat,0.5,2660,166.45406803669613,0,9.847731019465045e-10
k5_kitkat,0.5,2646,166.45406803669613,0,8.515212978978373e-10
k5_kitkat,0.5,2623,166.50282948730043,0,-1.5958571345100037e-10
k5_kitkat,0.5,0,535.4992066217459,0,3.7658014220541826e-10
k5_kitkat,0.5,1,535.4992066217459,0,1.1068539986256212e-09
k5_kitkat,1.0,5104,0.0,1,0.9999999997074795
k5_kitkat,1.0,4,0.44262535709350215,1,1.000000000219392
k5_kitkat,1.0,6668,0.4753895722656689,1,1.000000000359056
k5_kitkat,1.0,3686,0.6553628250821437,1,0.999999999915208
k5_kitkat,1.0,6621,0.6882914719882955,1,0.9999999998512817
k5_kitkat,1.0,3953,0.696323069354667,1,1.0000000005669127
k5_kitkat,1.0,4158,0.6973096438240268,1,0.9999999995939437
k5_kitkat,1.0,4152,0.6973096438240268,1,0.999999999899069
k5_kitkat,1.0,4162,0.8038151511989581,1,0.9999999999197445
k5_kitkat,1.0,4147,2.7331035594633626,0,4.0943348722215063e-10
k5_kitkat,1.0,6208,6.7211356825737205,0,1.0639781753854818e-10
k5_kitkat,1.0,3576,7.181269009184697,0,-1.9051377088983297e-10
k5_kitkat,1.0,4142,12.412928760126656,0,5.895845449121014e-10
k5_kitkat,1.0,4800,27.80304636014916,0,-2.5403753582718616e-10
k5_kitkat,1.0,4714,28.148674981503987,0,-1.5172623293322231e-09
k5_kitkat,1.0,1191,56.40754527155137,0,4.702949688003989e-10
k5_kitkat,1.0,1199,56.40754527155137,0,4.2823974566225555e-10
k5_kitkat,1.0,1196,56.40754527155137,0,4.475096983278931e-10
k5_kitkat,1.0,2960,149.53880062984243,0,-1.742036883580079e-10
k5_kitkat,1.0,2965,149.53880062984243,0,-2.3002564023419341e-10
k5_kitkat,1.0,1212,160.3628594252087,0,1.561753838316565e-10
k5_kitkat,1.0,1285,160.8516810910896,0,5.422115198396639e-10
k5_kitkat,1.0,1274,160.86180733241503,0,-6.014194745295751e-10
k5_kitkat,1.0,1434,160.86309535675954,0,8.418921107697735e-10
k5_kitkat,1.0,1436,160.86309535675954,0,1.75812604482933e-10
k5_kitkat,1.0,1469,160.8697649401578,0,9.949322073147364e-11
k5_kitkat,1.0,1559,160.98335892834567,0,-6.174516449189789e-10
k5_kitkat,1.0,1295,161.18784977719187,0,2.132801697962329e-10
k5_kitkat,1.0,1321,161.31531381387404,0,-1.2008228764970146e-11
k5_kitkat,1.0,1356,161.3764909783767,0,3.62210303870903e-10
k5_kitkat,1.0,2236,163.06957302919025,0,5.320312874266616e-10
k5_kitkat,1.0,2281,163.2393894849388,0,-5.269931550728232e-10
k5_kitkat,1.0,2562,164.56647708688772,0,3.559959660009845e-11
k5_kitkat,1.0,2535,164.7209682579967,0,-2.75199332154676e-10
k5_kitkat,1.0,1783,164.72562968179224,0,4.3315343392235685e-10
k5_kitkat,1.0,1748,164.7418652990568,0,-3.1046164466364196e-10
k5_kitkat,1.0,2402,164.90862214754273,0,-6.732312958181079e-10
k5_kitkat,1.0,2660,166.45406803669613,0,-2.0372979465600505e-10
k5_kitkat,1.0,2646,166.45406803669613,0,6.05250174072775e-11
k5_kitkat,1.0,2623,166.50282948730043,0,3.5137977934104955e-10
k5_kitkat,1.0,0,535.4992066217459,0,-3.5917390036519116e-10
k5_kitkat,1.0,1,535.4992066217459,0,4.661340327437567e-10
k5_kitkat,2.0,5104,0.0,1,0.9999999993289966
k5_kitkat,2.0,4,0.44262535709350215,1,1.0000000004619976
k5_kitkat,2.0,6668,0.4753895722656689,1,1.0000000003127738
k5_kitkat,2.0,3686,0.6553628250821437,1,0.9999999998694024
k5_kitkat,2.0,6621,0.6882914719882955,1,0.9999999997465074
k5_kitkat,2.0,3953,0.696323069354667,1,0.9999999989255046
k5_kitkat,2.0,4158,0.6973096438240268,1,0.9999999997277682
k5_kitkat,2.0,4152,0.6973096438240268,1,0.9999999987839748
k5_kitkat,2.0,4162,0.8038151511989581,1,1.000000000266303
k5_kitkat,2.0,4147,2.7331035594633626,0,-5.2823439448340855e-11
k5_kitkat,2.0,6208,6.7211356825737205,0,1.880068969772376e-10
k5_kitkat,2.0,3576,7.181269009184697,0,3.3636370150843685e-10
k5_kitkat,2.0,4142,12.412928760126656,0,-5.749671356628247e-10
k5_kitkat,2.0,4800,27.80304636014916,0,9.40597088794711e-11
k5_kitkat,2.0,4714,28.148674981503987,0,-1.46876717083508e-10
k5_kitkat,2.0,1191,56.40754527155137,0,5.113677635666622e-10
k5_kitkat,2.0,1199,56.40754527155137,0,6.785573564050263e-10
k5_kitkat,2.0,1196,56.40754527155137,0,2.487432522074179e-10
k5_kitkat,2.0,2960,149.53880062984243,0,-6.865421813215855e-10
k5_kitkat,2.0,2965,149.53880062984243,0,-2.618778169019826e-10
k5_kitkat,2.0,1212,160.3628594252087,0,1.090602387031929e-09
k5_kitkat,2.0,1285,160.8516810910896,0,4.691085869322691e-11
k5_kitkat,2.0,1274,160.86180733241503,0,6.846273144947991e-10
k5_kitkat,2.0,1434,160.86309535675954,0,-1.3714593352356936e-10
k5_kitkat,2.0,1436,160.86309535675954,0,-3.921106110069595e-11
k5_kitkat,2.0,1469,160.8697649401578,0,1.0083727083341176e-09
k5_kitkat,2.0,1559,160.98335892834567,0,6.933468618276506e-10
k5_kitkat,2.0,1295,161.18784977719187,0,-2.7573420139188144e-10
k5_kitkat,2.0,1321,161.31531381387404,0,-4.1594474542277155e-10
k5_kitkat,2.0,1356,161.3764909783767,0,3.7470363044276827e-10
k5_kitkat,2.0,2236,163.06957302919025,0,5.21526911630878e-10
k5_kitkat,2.0,2281,163.2393894849388,0,7.683537322065e-10
k5_kitkat,2.0,2562,164.56647708688772,0,-3.020446138900079e-10
k5_kitkat,2.0,2535,164.7209682579967,0,-3.533555126973982e-10
k5_kitkat,2.0,1783,164.72562968179224,0,-7.1310718034291e-10
k5_kitkat,2.0,1748,164.7418652990568,0,-3.6708006132990666e-10
k5_kitkat,2.0,2402,164.90862214754273,0,-5.704369381562774e-10
k5_kitkat,2.0,2660,166.45406803669613,0,8.212086798484413e-10
k5_kitkat,2.0,2646,166.45406803669613,0,1.8408689511830467e-10
k5_kitkat,2.0,2623,166.50282948730043,0,1.0850816443631138e-10
k5_kitkat,2.0,0,535.4992066217459,0,-4.727248466556919e-10
k5_kitkat,2.0,1,535.4992066217459,0,-7.690280998825176e-10
k5_kitkat,3.0,5104,0.0,1,0.9999999988437126
k5_kitkat,3.0,4,0.44262535709350215,1,1.0000000001438287
k5_kitkat,3.0,6668,0.4753895722656689,1,0.9999999994359241
k5_kitkat,3.0,3686,0.6553628250821437,1,0.9999999990501056
k5_kitkat,3.0,6621,0.6882914719882955,1,1.0000000000377824
k5_kitkat,3.0,3953,0.696323069354667,1,1.0000000005557386
k5_kitkat,3.0,4158,0.6973096438240268,1,0.9999999996024292
k5_kitkat,3.0,4152,0.6973096438240268,1,1.0000000001486664
k5_kitkat,3.0,4162,0.8038151511989581,1,0.9999999994677514
k5_kitkat,3.0,4147,2.7331035594633626,1,1.000000000252777
k5_kitkat,3.0,6208,6.7211356825737205,0,-3.632105760437182e-10
k5_kitkat,3.0,3576,7.181269009184697,0,-1.0900682808024598e-09
k5_kitkat,3.0,4142,12.412928760126656,0,3.3832542164757904e-10
k5_kitkat,3.0,4800,27.80304636014916,0,-4.197825481925349e-11
k5_kitkat,3.0,4714,28.148674981503987,0,-6.082559715807814e-10
k5_kitkat,3.0,1191,56.40754527155137,0,5.739837719507342e-10
k5_kitkat,3.0,1199,56.40754527155137,0,-5.210253419598548e-11
k5_kitkat,3.0,1196,56.40754527155137,0,2.637419154775722e-10
k5_kitkat,3.0,2960,149.53880062984243,0,6.102870302775273e-10
k5_kitkat,3.0,2965,149.53880062984243,0,2.148171765360254e-11
k5_kitkat,3.0,1212,160.3628594252087,0,1.6623393375264168e-10
k5_kitkat,3.0,1285,160.8516810910896,0,2.6168252963633766e-10
k5_kitkat,3.0,1274,160.86180733241503,0,-5.657746369237984e-10
k5_kitkat,3.0,1434,160.86309535675954,0,8.569958520583456e-10
k5_kitkat,3.0,1436,160.86309535675954,0,9.692838027663018e-10
k5_kitkat,3.0,1469,160.8697649401578,0,8.616785383425798e-10
k5_kitkat,3.0,1559,160.98335892834567,0,1.5971882148437331e-09
k5_kitkat,3.0,1295,161.18784977719187,0,-9.919962004781598e-11
k5_kitkat,3.0,1321,161.31531381387404,0,-5.721813443583993e-10
k5_kitkat,3.0,1356,161.3764909783767,0,-2.381308878357781e-10
k5_kitkat,3.0,2236,163.06957302919025,0,6.802979492444435e-10
k5_kitkat,3.0,2281,163.2393894849388,0,-3.5843851322432463e-10
k5_kitkat,3.0,2562,164.56647708688772,0,-3.686541161649336e-10
k5_kitkat,3.0,2535,164.7209682579967,0,1.1523892393769353e-11
k5_kitkat,3.0,1783,164.72562968179224,0,5.374898231938089e-10
k5_kitkat,3.0,1748,164.7418652990568,0,4.960229060567376e-10
k5_kitkat,3.0,2402,164.90862214754273,0,-9.488498247595039e-10
k5_kitkat,3.0,2660,166.45406803669613,0,-8.15770109764568e-10
k5_kitkat,3.0,2646,166.45406803669613,0,-6.728992940650839e-11
k5_kitkat,3.0,2623,166.50282948730043,0,1.0516057550912828e-10
k5_kitkat,3.0,0,535.4992066217459,0,4.1711953936942334e-10
k5_kitkat,3.0,1,535.4992066217459,0,4.5914406907449487e-10
k5_kitkat,5.0,5104,0.0,1,1.0000000002677571
k5_kitkat,5.0,4,0.44262535709350215,1,1.0000000002684573
k5_kitkat,5.0,6668,0.4753895722656689,1,1.0000000000967983
k5_kitkat,5.0,3686,0.6553628250821437,1,0.9999999983411081
k5_kitkat,5.0,6621,0.6882914719882955,1,0.9999999997220119
k5_kitkat,5.0,3953,0.696323069354667,1,1.0000000010237327
k5_kitkat,5.0,4158,0.6973096438240268,1,0.9999999998175326
k5_kitkat,5.0,4152,0.6973096438240268,1,0.999999999814011
k5_kitkat,5.0,4162,0.8038151511989581,1,0.99999999965022
k5_kitkat,5.0,4147,2.7331035594633626,1,0.9999999986568401
k5_kitkat,5.0,6208,6.7211356825737205,0,1.0125221682258234e-09
k5_kitkat,5.0,3576,7.181269009184697,0,-6.669251698638153e-10
k5_kitkat,5.0,4142,12.412928760126656,0,4.453306310243398e-10
k5_kitkat,5.0,4800,27.80304636014916,0,-2.9586472888895797e-10
k5_kitkat,5.0,4714,28.148674981503987,0,-1.1484344609372928e-09
k5_kitkat,5.0,1191,56.40754527155137,0,-8.497424978871845e-11
k5_kitkat,5.0,1199,56.40754527155137,0,2.668993783676309e-10
k5_kitkat,5.0,1196,56.40754527155137,0,7.716337383365552e-11
k5_kitkat,5.0,2960,149.53880062984243,0,1.8218780155392376e-11
k5_kitkat,5.0,2965,149.53880062984243,0,1.339273809791677e-10
k5_kitkat,5.0,1212,160.3628594252087,0,1.0622064622387581e-10
k5_kitkat,5.0,1285,160.8516810910896,0,5.276409019046625e-10
k5_kitkat,5.0,1274,160.86180733241503,0,1.6338773653861217e-10
k5_kitkat,5.0,1434,160.86309535675954,0,5.028925601543438e-10
k5_kitkat,5.0,1436,160.86309535675954,0,-5.269639637006513e-10
k5_kitkat,5.0,1469,160.8697649401578,0,2.763874008495504e-10
k5_kitkat,5.0,1559,160.98335892834567,0,-1.0178477400190202e-09
k5_kitkat,5.0,1295,161.18784977719187,0,-9.993001797750026e-11
k5_kitkat,5.0,1321,161.31531381387404,0,-4.149066970111341e-10
k5_kitkat,5.0,1356,161.3764909783767,0,-3.548196273186378e-10
k5_kitkat,5.0,2236,163.06957302919025,0,-1.033010582642314e-09
k5_kitkat,5.0,2281,163.2393894849388,0,-6.588747126509617e-10
k5_kitkat,5.0,2562,164.56647708688772,0,2.596084104709337e-10
k5_kitkat,5.0,2535,164.7209682579967,0,-2.612859007819972e-10
k5_kitkat,5.0,1783,164.72562968179224,0,-4.3360070089651277e-10
k5_kitkat,5.0,1748,164.7418652990568,0,-6.658295214567688e-10
k5_kitkat,5.0,2402,164.90862214754273,0,7.358097245563051e-10
k5_kitkat,5.0,2660,166.45406803669613,0,5.824734461369197e-10
k5_kitkat,5.0,2646,166.45406803669613,0,-2.335941969649965e-11
k5_kitkat,5.0,2623,166.50282948730043,0,-9.629637132566265e-10
k5_kitkat,5.0,0,535.4992066217459,0,-2.493583988989451e-10
k5_kitkat,5.0,1,535.4992066217459,0,7.410443674831678e-10
