dataset,radius,slot,dist_km,plain,decrypted
k5_jellybean,0.2,286,43.17310684804247,0,5.45647836026522e-10
k5_jellybean,0.2,262,43.17310684804247,0,3.260825271000867e-10
k5_jellybean,0.2,48,43.75085451683888,0,-3.438483954756843e-10
k5_jellybean,0.2,288,43.78026857877919,0,2.437588795414002e-10
k5_jellybean,0.2,229,43.78026857877919,0,2.5567936702837224e-10
k5_jellybean,0.2,46,43.780326393978925,0,3.3835615947628715e-10
k5_jellybean,0.2,114,43.83586433099302,0,-1.2132067133931919e-09
k5_jellybean,0.2,0,586.795550241555,0,2.0898835087958727e-10
k5_jellybean,0.2,2,586.795550241555,0,-8.324247333385039e-11
k5_jellybean,0.5,86,0.0,1,0.9999999992724335
k5_jellybean,0.5,59,2.5571023475835934,0,9.287784307904379e-10
k5_jellybean,0.5,38,2.7438170584918455,0,1.491229483547313e-10
k5_jellybean,0.5,145,2.748333589311929,0,7.771806597876167e-10
k5_jellybean,0.5,134,2.7560088834579415,0,2.1101295269541263e-10
k5_jellybean,0.5,181,2.7645397527103386,0,-2.108304417865636e-10
k5_jellybean,0.5,112,2.8104338153454664,0,-1.5030422178872014e-09
k5_jellybean,0.5,475,4.396450954709366,0,4.4845844209543016e-10
k5_jellybean,0.5,502,4.396450954709366,0,7.873225770784715e-10
k5_jellybean,0.5,489,4.396450954709366,0,4.718192223713072e-10
k5_jellybean,0.5,466,4.396450954709366,0,5.290716823719416e-10
k5_jellybean,0.5,411,4.396450954709366,0,3.8436727237757684e-10
k5_jellybean,0.5,447,4.396450954709366,0,8.797413967659375e-10
k5_jellybean,0.5,465,4.396450954709366,0,-1.9073685846873696e-09
k5_jellybean,0.5,459,4.396450954709366,0,1.2768447307502163e-09
k5_jellybean,0.5,565,4.396450954709366,0,-8.94760640393634e-11
k5_jellybean,0.5,575,4.396450954709366,0,2.7622906484146986e-10
k5_jellybean,0.5,586,4.396450954709366,0,8.020187344694309e-10
k5_jellybean,0.5,605,4.396450954709366,0,6.537756759483823e-11
k5_jellybean,0.5,516,4.396450954709366,0,2.3199559622466566e-10
k5_jellybean,0.5,524,4.396450954709366,0,7.178127355106306e-10
k5_jellybean,0.5,533,4.396450954709366,0,-6.689219243694973e-10
k5_jellybean,0.5,547,4.396450954709366,0,4.6093875853888654e-10
k5_jellybean,0.5,347,4.396450954709366,0,-6.336937822976892e-10
k5_jellybean,0.5,331,4.396450954709366,0,4.899472783517539e-10
k5_jellybean,0.5,315,4.396450954709366,0,6.1904117636712e-10
k5_jellybean,0.5,373,4.396450954709366,0,3.5669713240001466e-11
k5_jellybean,0.5,365,4.396450954709366,0,-3.4739926325564695e-10
k5_jellybean,0.5,594,4.396695610799002,0,-1.4172881224242443e-10
k5_jellybean,0.5,135,4.550807509126524,0,1.1876813159655028e-10
k5_jellybean,0.5,74,4.97455727967517,0,2.2246643321184458e-10
k5_jellybean,0.5,82,14.129190206238677,0,9.318577073546297e-10
k5_jellybean,0.5,7,42.52616633854866,0,-1.2781841975965122e-10
k5_jellybean,0.5,286,43.17310684804247,0,8.295573148519383e-10
k5_jellybean,0.5,262,43.17310684804247,0,9.86912798325855e-10
k5_jellybean,0.5,48,43.75085451683888,0,5.612607806732416e-10
k5_jellybean,0.5,288,43.78026857877919,0,9.705960719930714e-11
k5_jellybean,0.5,229,43.78026857877919,0,-3.28528077261266e-10
k5_jellybean,0.5,46,43.780326393978925,0,-2.992837937633809e-10
k5_jellybean,0.5,114,43.83586433099302,0,1.1579466859439696e-09
k5_jellybean,0.5,0,586.795550241555,0,-5.460838296906943e-10
k5_jellybean,0.5,2,586.795550241555,0,2.7411394139175867e-11
k5_jellybean,1.0,86,0.0,1,1.0000000002662333
k5_jellybean,1.0,59,2.5571023475835934,0,5.932570875161665e-10
k5_jellybean,1.0,38,2.7438170584918455,0,-4.420761247010137e-10
k5_jellybean,1.0,145,2.748333589311929,0,6.36658891377949e-10
k5_jellybean,1.0,134,2.7560088834579415,0,-2.152790230058575e-10
