radius,slot,step_input,he_output,dist_km
2.0,67,-4.0035035605063344e-07,-4.5252786001819866e-11,2.0768426414267775
2.0,68,-4.0035035605063344e-07,1.3992790259820254e-10,2.0768426414267775
2.0,0,-0.3426286828656179,-2.408518384733327e-10,517.7953016812207
3.0,5,5.989401451541981e-06,0.9999999997390586,2.0768426414267775
3.0,6,5.989401451541981e-06,1.0000000001110265,2.0768426414267775
3.0,7,5.989401451541981e-06,0.9999999994819844,2.0768426414267775
3.0,8,5.989401451541981e-06,0.999999999531125,2.0768426414267775
3.0,9,5.989401451541981e-06,1.0000000001506457,2.0768426414267775
3.0,10,5.989401451541981e-06,1.0000000001630358,2.0768426414267775
3.0,11,5.989401451541981e-06,0.9999999989335295,2.0768426414267775
3.0,12,5.989401451541981e-06,0.9999999998684341,2.0768426414267775
3.0,13,1.1501553253666708e-05,1.0000000004617629,0.0
3.0,14,1.1501553253666708e-05,1.0000000000893914,0.0
3.0,15,5.989401451541981e-06,0.9999999997400857,2.0768426414267775
3.0,16,5.989401451541981e-06,0.9999999997272057,2.0768426414267775
3.0,17,1.1501553253666708e-05,1.0000000003445162,0.0
3.0,18,1.1501553253666708e-05,1.0000000002796965,0.0
3.0,19,1.1501553253666708e-05,1.0000000004046194,0.0
3.0,20,1.1501553253666708e-05,1.0000000001727938,0.0
3.0,21,5.989401451541981e-06,1.000000000000598,2.0768426414267775
3.0,22,5.989401451541981e-06,1.0000000000820122,2.0768426414267775
3.0,23,5.989401451541981e-06,1.0000000001537244,2.0768426414267775
3.0,24,5.989401451541981e-06,0.9999999995247756,2.0768426414267775
3.0,25,1.1501553253666708e-05,1.0000000006447567,0.0
3.0,26,1.1501553253666708e-05,0.9999999999614065,0.0
3.0,27,1.1501553253666708e-05,1.0000000000317173,0.0
3.0,28,1.1501553253666708e-05,1.000000000327443,0.0
3.0,29,5.989401451541981e-06,0.9999999993909805,2.0768426414267775
3.0,30,5.989401451541981e-06,0.9999999998777552,2.0768426414267775
3.0,31,5.989401451541981e-06,1.0000000002137828,2.0768426414267775
3.0,32,5.989401451541981e-06,0.9999999996447766,2.0768426414267775
3.0,33,1.1501553253666708e-05,1.0000000009445522,0.0
3.0,34,1.1501553253666708e-05,1.000000000320656,0.0
3.0,35,1.1501553253666708e-05,1.0000000002997833,0.0
