dataset,radius,slot,step_input,he_output,dist_km
k5_jellybean,0.2,571,-2.4472314571043905e-05,-6.851915795464546e-11,4.380600384305171
k5_jellybean,0.2,572,-2.4472314571043905e-05,3.866559901458207e-10,4.380600384305171
k5_jellybean,0.2,573,-2.4472314571043905e-05,-1.1683840585424804e-10,4.380600384305171
k5_jellybean,0.2,574,-2.4472314571043905e-05,1.8074624041065717e-10,4.380600384305171
k5_jellybean,0.2,575,-2.4472314571043905e-05,-2.605840617696496e-10,4.380600384305171
k5_jellybean,0.2,576,-2.4472314571043905e-05,5.403515234435827e-10,4.380600384305171
k5_jellybean,0.2,577,-2.4472314571043905e-05,3.8916527829537843e-10,4.380600384305171
k5_jellybean,0.2,578,-2.4472314571043905e-05,3.098902156022354e-10,4.380600384305171
k5_jellybean,0.2,579,-2.4472314571043905e-05,1.5226137316241754e-10,4.380600384305171
k5_jellybean,0.2,580,-2.4472314571043905e-05,8.436398285268858e-11,4.380600384305171
k5_jellybean,0.2,581,-2.4472314571043905e-05,3.407712805951679e-10,4.380600384305171
k5_jellybean,0.2,582,-2.4472314571043905e-05,1.816025866710566e-10,4.380600384305171
k5_jellybean,0.2,584,-2.4472314571043905e-05,1.4374365709134612e-10,4.380600384305171
k5_jellybean,0.2,586,-2.4472314571043905e-05,6.668767793374772e-10,4.380600384305171
k5_jellybean,0.2,588,-2.4472314571043905e-05,4.4419749980173975e-10,4.380600384305171
k5_jellybean,0.2,590,-2.4472314571043905e-05,4.1712206382319873e-10,4.380600384305171
k5_jellybean,0.2,592,-2.4472314571043905e-05,1.46177303734786e-09,4.380600384305171
k5_jellybean,0.2,594,-2.4475055498289827e-05,2.556599464304391e-10,4.380845182243382
k5_jellybean,0.2,595,-2.4472314571043905e-05,1.746448389783755e-10,4.380600384305171
k5_jellybean,0.2,597,-2.4475055498289827e-05,2.1804882267471502e-09,4.380845182243382
k5_jellybean,0.2,598,-2.4472314571043905e-05,-4.5249797239556525e-10,4.380600384305171
k5_jellybean,0.2,600,-2.4475055498289827e-05,2.481939373180024e-10,4.380845182243382
k5_jellybean,0.2,601,-2.4472314571043905e-05,1.256557716215046e-10,4.380600384305171
k5_jellybean,0.2,603,-2.4475055498289827e-05,1.4186113638500977e-10,4.380845182243382
k5_jellybean,0.2,604,-2.4472314571043905e-05,1.3192178249161653e-09,4.380600384305171
k5_jellybean,0.2,605,-2.4472314571043905e-05,4.1092724786007274e-10,4.380600384305171
k5_jellybean,0.2,606,-2.4472314571043905e-05,8.209744964166568e-10,4.380600384305171
k5_jellybean,0.2,607,-2.4472314571043905e-05,3.839360415387859e-10,4.380600384305171
k5_jellybean,0.2,609,-2.4472314571043905e-05,2.174673560769495e-10,4.380600384305171
k5_jellybean,0.2,611,-2.4480543274842708e-05,1.3764015912931506e-10,4.3813352659248155
k5_jellybean,0.2,0,-0.4326777574302627,-5.436823095795419e-10,581.8691313510984
k5_jellybean,0.5,1,-9.262847020544438e-06,2.0891845619949645e-10,2.7382851644765065
k5_jellybean,0.5,3,-9.409187860850463e-06,-2.022076792619732e-10,2.759115399815683
k5_jellybean,0.5,5,-0.002431327011137954,8.630818940536575e-11,43.62075991901769
k5_jellybean,0.5,7,-0.002293514761654408,-8.344767418637538e-10,42.366640135419495
k5_jellybean,0.5,9,-0.002430568474624912,-4.75466008967226e-10,43.61395578035329
k5_jellybean,0.5,11,-0.0021345817243434958,1.7130220685154122e-10,40.87256557694776
k5_jellybean,0.5,13,-9.242276464098987e-06,2.4412610518862446e-10,2.7353444243328706
k5_jellybean,0.5,16,-2.6134609378063764e-05,1.6607380513445378e-10,4.549770369051294
k5_jellybean,0.5,19,-9.237884504284165e-06,-3.459515427062074e-10,2.734716145776295
k5_jellybean,0.5,21,-9.801820176410977e-06,-2.7950969290008516e-10,2.814241239990112
k5_jellybean,0.5,23,-0.00023646888822190395,-5.408846851846724e-10,13.612039375818723
k5_jellybean,0.5,25,-0.00012030950821180858,-1.2021819830635115e-10,9.715582940922562
k5_jellybean,0.5,27,-9.215261219947632e-06,-1.7476149490035634e-10,2.7314775506967157
k5_jellybean,0.5,29,-2.011562095137199e-05,8.353161171932995e-10,3.9988165588507316
k5_jellybean,0.5,31,-2.011562095137199e-05,-1.2541057722807076e-10,3.9988165588507316
k5_jellybean,0.5,34,-1.967972842498781e-05,-7.620209089961259e-11,3.9559381515574787
k5_jellybean,0.5,36,-9.238234657449485e-06,-2.8547249687437844e-10,2.7347662411756772
k5_jellybean,0.5,38,-9.229771280677721e-06,-6.107731969315699e-10,2.7335551532949536
k5_jellybean,0.5,40,-0.00014200111034625007,-2.467342374890193e-10,10.553023062950583
k5_jellybean,0.5,42,-0.0024308116556567947,9.468077852684039e-10,43.616137251012674
k5_jellybean,0.5,44,-0.0024275396972494086,-2.3916647668943857e-10,43.58677679535813
k5_jellybean,0.5,46,-0.0024308116556567947,-2.858578041948315e-10,43.616137251012674
k5_jellybean,0.5,48,-0.0024275396972494086,-2.682286655753543e-10,43.58677679535813
k5_jellybean,0.5,50,-7.97890902750951e-06,4.540439082452691e-10,2.5482386666733046
k5_jellybean,0.5,53,-7.974050620766771e-06,5.471475327295402e-10,2.547492607338856
k5_jellybean,0.5,56,-7.974050620766771e-06,4.674564788063749e-10,2.547492607338856
k5_jellybean,0.5,59,-7.974050620766771e-06,2.9478108868293393e-12,2.547492607338856
k5_jellybean,0.5,62,-9.374202324700515e-06,-7.246758735043006e-11,2.754149869248217
k5_jellybean,0.5,65,-9.317926194639303e-06,-5.240549769966287e-12,2.74614370733123
k5_jellybean,0.5,68,-9.317926194639303e-06,9.658862751925949e-11,2.74614370733123
k5_jellybean,0.5,71,-1.0645008400353176e-05,-7.032647562456925e-12,2.929121212430598
k5_jellybean,0.5,74,-3.106807035070977e-05,2.0202282066971814e-10,4.955891287595548
k5_jellybean,0.5,77,-9.30124545804571e-06,5.5377340815475415e-11,2.7437661224638648
k5_jellybean,0.5,80,-0.0002537707425225854,-3.568829097337319e-10,14.100580448212929
k5_jellybean,0.5,82,-0.0002528904481767868,3.043764701800935e-10,14.076133560192018
k5_jellybean,0.5,84,-2.467284365104537e-05,7.671196755585964e-11,4.422281575720752
k5_jellybean,0.5,86,3.1948759037963085e-07,0.9999999999437197,0.0
k5_jellybean,0.5,88,-2.6127935098061604e-05,9.760505871139363e-10,4.549196386937969
k5_jellybean,0.5,91,-6.218873934804993e-05,1.10135342462697e-09,6.993774053260166
k5_jellybean,0.5,94,-6.206916647404864e-05,1.9321073910189476e-10,6.987081606411762
k5_jellybean,0.5,97,-9.294849632137443e-06,-3.5825754295966507e-10,2.74285394831339
k5_jellybean,0.5,100,-6.296998414981032e-06,1.8144457161135986e-10,2.275394513358442
k5_jellybean,0.5,102,-8.495951665862531e-06,-1.6803227801090206e-10,2.6264248935216594
k5_jellybean,0.5,104,-8.495951665862531e-06,-4.133056458917907e-10,2.6264248935216594
k5_jellybean,0.5,107,-8.64169517822121e-06,-1.9007764121647884e-09,2.648046913841133
k5_jellybean,0.5,110,-9.242276464098987e-06,-5.771164861067071e-10,2.7353444243328706
k5_jellybean,0.5,112,-9.698172681106386e-06,7.116467471885032e-10,2.799794506775949
k5_jellybean,0.5,114,-0.0024369838900641294,3.316808763228104e-10,43.6714691838907
k5_jellybean,0.5,116,-0.002218898252923039,4.596337891055998e-12,41.67186765612977
k5_jellybean,0.5,118,-2.6165932145840436e-05,1.6902347304986287e-10,4.552463132311251
k5_jellybean,0.5,121,-9.251571067399091e-06,3.1300902727890496e-10,2.7366735601374064
k5_jellybean,0.5,123,-2.9069404176625124e-05,3.5034925922810814e-10,4.795507915156257
k5_jellybean,0.5,125,-0.001185851078045887,-3.625569591597839e-10,30.46608005289624
k5_jellybean,0.5,128,-0.000521082683239483,4.365158874505035e-10,20.198979336868078
k5_jellybean,0.5,130,-0.00012058769291334915,-1.7910834366333634e-10,9.726779130177333
k5_jellybean,0.5,132,-9.249128217226083e-06,-9.373529779293321e-11,2.736324293125803
k5_jellybean,0.5,134,-9.314775658173376e-06,2.691570232454609e-10,2.7456948040629627
k5_jellybean,0.5,135,-2.595769401132906e-05,2.405695512176229e-10,4.5345312442123005
k5_jellybean,0.5,137,-2.595769401132906e-05,2.843533702906276e-10,4.5345312442123005
k5_jellybean,0.5,140,-2.5892849541399507e-05,1.9290553973324508e-10,4.528932833688872
k5_jellybean,0.5,142,-9.26123621994589e-06,8.856535188966024e-10,2.738055000485007
k5_jellybean,0.5,145,-9.26123621994589e-06,6.084681551324348e-10,2.738055000485007
k5_jellybean,0.5,147,-9.424539100099209e-06,8.501920684558311e-11,2.761291397220719
k5_jellybean,0.5,149,-0.0003746473341098907,-4.127853517623383e-10,17.129292609582922
k5_jellybean,0.5,151,-0.00024035972563819102,4.4597649118059e-11,13.723418231065708
k5_jellybean,0.5,152,-9.38105514353304e-06,1.1332282502228886e-10,2.7551232011689013
k5_jellybean,0.5,154,-9.38105514353304e-06,5.870665471017382e-10,2.7551232011689013
k5_jellybean,0.5,156,-9.38105514353304e-06,2.3369483542525306e-10,2.7551232011689013
k5_jellybean,0.5,158,3.191566651253446e-07,0.9999999995732753,0.016091923638702973
k5_jellybean,0.5,160,-9.38105514353304e-06,4.4131415401104147e-10,2.7551232011689013
k5_jellybean,0.5,162,3.191566651253446e-07,0.9999999998212066,0.016091923638702973
k5_jellybean,0.5,164,-0.0024303381865756735,5.912711159986613e-11,43.61188986640833
k5_jellybean,0.5,166,-0.002431181269719237,7.148402255245562e-10,43.61945268815586
k5_jellybean,0.5,169,-0.002431181269719237,6.688873535394644e-10,43.61945268815586
k5_jellybean,0.5,171,-0.0024245867930933855,4.980572175752335e-10,43.560262338839074
k5_jellybean,0.5,173,-0.002431181269719237,3.2117482293420723e-10,43.61945268815586
k5_jellybean,0.5,175,-0.0024245867930933855,2.4636830940225976e-10,43.560262338839074
k5_jellybean,0.5,177,-0.002431181269719237,1.6583600269507757e-10,43.61945268815586
k5_jellybean,0.5,179,-0.0024245867930933855,-3.660262462997564e-10,43.560262338839074
k5_jellybean,0.5,181,-9.374202324700515e-06,-1.461533213957728e-10,2.754149869248217
k5_jellybean,0.5,184,-9.374202324700515e-06,3.8031287963574317e-10,2.754149869248217
k5_jellybean,0.5,186,-9.374202324700515e-06,-1.875902582304652e-10,2.754149869248217
k5_jellybean,0.5,189,-9.20680721817587e-06,1.623616929714777e-09,2.7302663474754754
k5_jellybean,0.5,191,-9.196763306992941e-06,6.223444598266302e-10,2.728826659474686
k5_jellybean,0.5,192,-9.30412580698887e-06,1.948900276557472e-10,2.7441768194648244
k5_jellybean,0.5,194,-9.31181799449131e-06,7.261069900740048e-10,2.745273315415976
k5_jellybean,0.5,195,-3.06684827220783e-05,-2.1001520638161854e-10,4.924244097698194
k5_jellybean,0.5,197,-3.0682355780176494e-05,3.246825193281489e-10,4.925346246040596
k5_jellybean,0.5,199,-9.352721280678526e-06,-2.0662706036284825e-10,2.7510966033112645
k5_jellybean,0.5,201,-9.351920815429535e-06,-5.656557858937543e-10,2.750982761539387
k5_jellybean,0.5,203,-9.352721280678526e-06,1.403001534237882e-10,2.7510966033112645
k5_jellybean,0.5,205,-9.351920815429535e-06,4.5257042022313707e-11,2.750982761539387
k5_jellybean,0.5,207,-8.262918504258336e-08,-3.098820814862702e-10,0.5609434781842924
k5_jellybean,0.5,209,2.8697064196471195e-07,1.000000000337856,0.1595136667991456
k5_jellybean,0.5,211,-0.002434008806211655,-1.505387160317825e-10,43.644807350021274
k5_jellybean,0.5,213,-0.0024340149138305954,-1.4879765143017188e-10,43.644862101404954
k5_jellybean,0.5,215,-9.241113694636752e-06,-4.199269704541379e-10,2.735178101902854
k5_jellybean,0.5,218,-9.268107218178993e-06,1.7795682910210348e-11,2.7390366486149396
k5_jellybean,0.5,221,-2.6197493770082567e-05,7.116220897046552e-10,4.555174819577347
k5_jellybean,0.5,223,-2.6196414065565816e-05,-3.8717491773366834e-10,4.5550820810256605
k5_jellybean,0.5,225,-9.25645119463617e-06,5.668743786244009e-10,2.737371163907096
k5_jellybean,0.5,227,-0.00039424345613670633,2.3767706562331885e-10,17.57118919440943
k5_jellybean,0.5,229,-0.002430805236142645,-4.255307536784561e-11,43.61607966576149
k5_jellybean,0.5,232,-0.002430805236142645,1.1934594790699328e-10,43.61607966576149
k5_jellybean,0.5,234,-0.0023638395311463005,-3.048142932542841e-11,43.01117924354588
k5_jellybean,0.5,236,-0.002430805236142645,-1.8571441550857002e-10,43.61607966576149
k5_jellybean,0.5,238,-0.0023638395311463005,-5.92301438707582e-10,43.01117924354588
k5_jellybean,0.5,240,-0.002430805236142645,2.9962941460468186e-10,43.61607966576149
k5_jellybean,0.5,242,-0.0023638395311463005,4.83076868352419e-10,43.01117924354588
k5_jellybean,0.5,244,-0.002430805236142645,-1.2709770107650132e-10,43.61607966576149
k5_jellybean,0.5,246,-0.0023638395311463005,-8.187537447419244e-10,43.01117924354588
k5_jellybean,0.5,248,-0.002430805236142645,2.9831345543849e-10,43.61607966576149
k5_jellybean,0.5,250,-0.0023638395311463005,-6.910552662029565e-10,43.01117924354588
k5_jellybean,0.5,252,-0.002430805236142645,6.63160037910008e-11,43.61607966576149
k5_jellybean,0.5,254,-0.0023638395311463005,9.733198909001063e-11,43.01117924354588
k5_jellybean,0.5,256,-0.002430805236142645,1.0407036985562749e-10,43.61607966576149
k5_jellybean,0.5,258,-0.0023638395311463005,-1.5876279268680832e-09,43.01117924354588
k5_jellybean,0.5,260,-0.002430805236142645,5.092677271435465e-11,43.61607966576149
k5_jellybean,0.5,262,-0.0023638395311463005,-8.131516583791255e-10,43.01117924354588
k5_jellybean,0.5,264,-0.002430805236142645,-1.172069133740626e-10,43.61607966576149
k5_jellybean,0.5,266,-0.0023638395311463005,-1.0555699529990003e-09,43.01117924354588
k5_jellybean,0.5,268,-0.002430805236142645,-5.999510944319809e-10,43.61607966576149
k5_jellybean,0.5,270,-0.0023638395311463005,-5.232713107099001e-10,43.01117924354588
k5_jellybean,0.5,272,-0.002430805236142645,-1.5941056068453635e-10,43.61607966576149
k5_jellybean,0.5,274,-0.0023638395311463005,-5.989893678602271e-10,43.01117924354588
k5_jellybean,0.5,276,-0.002430805236142645,-4.1657027566812885e-11,43.61607966576149
k5_jellybean,0.5,278,-0.0023638395311463005,-5.70215267963236e-10,43.01117924354588
k5_jellybean,0.5,280,-0.002430805236142645,-2.0579812527486087e-11,43.61607966576149
k5_jellybean,0.5,282,-0.0023638395311463005,-1.1264573057112876e-09,43.01117924354588
k5_jellybean,0.5,284,-0.002430805236142645,2.8731892184536286e-11,43.61607966576149
k5_jellybean,0.5,286,-0.0023638395311463005,-7.997401796774756e-10,43.01117924354588
k5_jellybean,0.5,288,-0.002430805236142645,1.9561874766668932e-10,43.61607966576149
k5_jellybean,0.5,290,-0.0023638395311463005,-1.198361656614652e-09,43.01117924354588
k5_jellybean,0.5,292,-0.002430805236142645,3.958683928499506e-10,43.61607966576149
k5_jellybean,0.5,294,-0.0023638395311463005,-4.231158501796348e-10,43.01117924354588
k5_jellybean,0.5,296,-0.002430805236142645,5.025460819436492e-11,43.61607966576149
k5_jellybean,0.5,298,-0.0023638395311463005,-3.560293798776883e-11,43.01117924354588
k5_jellybean,0.5,300,-0.002430805236142645,-1.4300880998152906e-10,43.61607966576149
k5_jellybean,0.5,302,-0.0023638395311463005,-4.106878536854662e-10,43.01117924354588
k5_jellybean,0.5,304,-0.002430805236142645,5.232520383538448e-10,43.61607966576149
k5_jellybean,0.5,306,-0.0023638395311463005,-5.732268561199478e-10,43.01117924354588
k5_jellybean,0.5,308,-0.002430805236142645,-2.852597494661313e-10,43.61607966576149
k5_jellybean,0.5,310,-0.0023638395311463005,-8.458773638450966e-10,43.01117924354588
k5_jellybean,0.5,312,-0.002430805236142645,-2.2133623814703228e-10,43.61607966576149
k5_jellybean,0.5,314,-0.0023638395311463005,-5.094405473536258e-10,43.01117924354588
k5_jellybean,0.5,315,-2.4203944995125017e-05,1.699708409974339e-10,4.380600384305171
k5_jellybean,0.5,317,-2.4203944995125017e-05,9.762691081689368e-10,4.380600384305171
k5_jellybean,0.5,319,-2.4203944995125017e-05,4.961654041076928e-10,4.380600384305171
k5_jellybean,0.5,321,-2.4203944995125017e-05,5.09692228725854e-10,4.380600384305171
k5_jellybean,0.5,323,-2.4203944995125017e-05,5.181554261836383e-10,4.380600384305171
k5_jellybean,0.5,325,-2.4203944995125017e-05,4.1014452905823415e-10,4.380600384305171
k5_jellybean,0.5,327,-2.4203944995125017e-05,4.0115085027243495e-10,4.380600384305171
k5_jellybean,0.5,329,-2.4203944995125017e-05,-1.3512053307816587e-10,4.380600384305171
k5_jellybean,0.5,331,-2.4203944995125017e-05,5.631433383458231e-10,4.380600384305171
k5_jellybean,0.5,333,-2.4203944995125017e-05,1.1728900070196117e-10,4.380600384305171
k5_jellybean,0.5,335,-2.4203944995125017e-05,2.8763536871692386e-10,4.380600384305171
k5_jellybean,0.5,337,-2.4203944995125017e-05,4.865427907929635e-10,4.380600384305171
k5_jellybean,0.5,339,-2.4203944995125017e-05,3.3063102779317096e-10,4.380600384305171
k5_jellybean,0.5,341,-2.4203944995125017e-05,7.903114528002963e-10,4.380600384305171
k5_jellybean,0.5,343,-2.4203944995125017e-05,7.252959216275053e-10,4.380600384305171
k5_jellybean,0.5,345,-2.4203944995125017e-05,8.044993733890619e-10,4.380600384305171
k5_jellybean,0.5,347,-2.4203944995125017e-05,8.105404134147161e-10,4.380600384305171
k5_jellybean,0.5,349,-2.4203944995125017e-05,3.592834038288014e-10,4.380600384305171
k5_jellybean,0.5,351,-2.4203944995125017e-05,3.9468641275865165e-11,4.380600384305171
k5_jellybean,0.5,353,-2.4203944995125017e-05,2.888625713290606e-10,4.380600384305171
k5_jellybean,0.5,355,-2.4203944995125017e-05,7.254885376003599e-10,4.380600384305171
k5_jellybean,0.5,356,-2.4203944995125017e-05,-6.532911329028468e-12,4.380600384305171
k5_jellybean,0.5,357,-2.4203944995125017e-05,2.6349129111931857e-10,4.380600384305171
k5_jellybean,0.5,358,-2.4203944995125017e-05,-3.8956804934533254e-11,4.380600384305171
k5_jellybean,0.5,359,-2.4203944995125017e-05,1.2412971986543142e-10,4.380600384305171
k5_jellybean,0.5,360,-2.4203944995125017e-05,-8.218600230940821e-11,4.380600384305171
k5_jellybean,0.5,361,-2.4203944995125017e-05,8.473507367861854e-10,4.380600384305171
k5_jellybean,0.5,362,-2.4203944995125017e-05,-2.180346264008673e-11,4.380600384305171
k5_jellybean,0.5,363,-2.4203944995125017e-05,6.613256936199858e-10,4.380600384305171
k5_jellybean,0.5,364,-2.4203944995125017e-05,4.366886944039761e-10,4.380600384305171
k5_jellybean,0.5,365,-2.4203944995125017e-05,-3.2797708414313945e-10,4.380600384305171
k5_jellybean,0.5,366,-2.4203944995125017e-05,3.384087102162061e-10,4.380600384305171
k5_jellybean,0.5,367,-2.4203944995125017e-05,1.1322702642629503e-10,4.380600384305171
k5_jellybean,0.5,368,-2.4203944995125017e-05,3.1783824219468824e-10,4.380600384305171
k5_jellybean,0.5,369,-2.4203944995125017e-05,1.0886672821167985e-10,4.380600384305171
k5_jellybean,0.5,370,-2.4203944995125017e-05,5.728499081654596e-10,4.380600384305171
k5_jellybean,0.5,371,-2.4203944995125017e-05,8.70366222680876e-11,4.380600384305171
k5_jellybean,0.5,372,-2.4203944995125017e-05,1.1927110618287262e-10,4.380600384305171
k5_jellybean,0.5,373,-2.4203944995125017e-05,4.768490396493477e-10,4.380600384305171
k5_jellybean,0.5,374,-2.4203944995125017e-05,1.2875298255005952e-11,4.380600384305171
k5_jellybean,0.5,376,-2.4203944995125017e-05,3.424057033201956e-10,4.380600384305171
k5_jellybean,0.5,378,-2.4203944995125017e-05,2.4987598464900247e-10,4.380600384305171
k5_jellybean,0.5,380,-2.4203944995125017e-05,-1.0304915306791176e-09,4.380600384305171
k5_jellybean,0.5,382,-2.4203944995125017e-05,5.865456970873433e-10,4.380600384305171
k5_jellybean,0.5,384,-2.4203944995125017e-05,2.7753914543127416e-10,4.380600384305171
k5_jellybean,0.5,386,-2.4203944995125017e-05,4.6310221703230266e-10,4.380600384305171
k5_jellybean,0.5,388,-2.4203944995125017e-05,6.690989463280807e-10,4.380600384305171
k5_jellybean,0.5,390,-2.4203944995125017e-05,7.740720268244863e-11,4.380600384305171
k5_jellybean,0.5,392,-2.4203944995125017e-05,-1.8007720135768556e-10,4.380600384305171
k5_jellybean,0.5,394,-2.4203944995125017e-05,-2.137886159684345e-11,4.380600384305171
k5_jellybean,0.5,396,-2.4203944995125017e-05,4.4908434527373287e-10,4.380600384305171
k5_jellybean,0.5,398,-2.4203944995125017e-05,5.033319020984141e-10,4.380600384305171
k5_jellybean,0.5,400,-2.4203944995125017e-05,-7.075579107435477e-10,4.380600384305171
k5_jellybean,0.5,402,-2.4203944995125017e-05,4.05375911954976e-10,4.380600384305171
k5_jellybean,0.5,404,-2.4203944995125017e-05,4.4100239731045963e-10,4.380600384305171
k5_jellybean,0.5,406,-2.4203944995125017e-05,-2.181495442435561e-10,4.380600384305171
k5_jellybean,0.5,408,-2.4203944995125017e-05,6.395454659458272e-10,4.380600384305171
k5_jellybean,0.5,411,-2.4203944995125017e-05,3.768976746583075e-10,4.380600384305171
k5_jellybean,0.5,414,-2.4203944995125017e-05,5.415889516620272e-10,4.380600384305171
k5_jellybean,0.5,417,-2.4203944995125017e-05,6.505129929174498e-10,4.380600384305171
k5_jellybean,0.5,420,-2.4203944995125017e-05,5.035353259464891e-10,4.380600384305171
k5_jellybean,0.5,423,-2.4203944995125017e-05,5.202149735516431e-10,4.380600384305171
k5_jellybean,0.5,426,-2.4203944995125017e-05,2.5349593726377826e-10,4.380600384305171
k5_jellybean,0.5,429,-2.4203944995125017e-05,-1.0692999014541524e-10,4.380600384305171
k5_jellybean,0.5,432,-2.4203944995125017e-05,4.277744271976946e-10,4.380600384305171
k5_jellybean,0.5,435,-2.4203944995125017e-05,2.959660012829529e-10,4.380600384305171
k5_jellybean,0.5,438,-2.4203944995125017e-05,3.4759565138235227e-10,4.380600384305171
k5_jellybean,0.5,441,-2.4203944995125017e-05,4.421699402042752e-10,4.380600384305171
k5_jellybean,0.5,444,-2.4203944995125017e-05,4.6101759246049665e-10,4.380600384305171
k5_jellybean,0.5,447,-2.4203944995125017e-05,7.477403325298713e-10,4.380600384305171
k5_jellybean,0.5,450,-2.4203944995125017e-05,-1.946861167516959e-11,4.380600384305171
k5_jellybean,0.5,453,-2.4203944995125017e-05,-2.3251484627796042e-10,4.380600384305171
k5_jellybean,0.5,456,-2.4203944995125017e-05,7.513736197911567e-10,4.380600384305171
k5_jellybean,0.5,458,-2.4203944995125017e-05,4.55125146916298e-10,4.380600384305171
k5_jellybean,0.5,459,-2.4203944995125017e-05,1.960537967071296e-09,4.380600384305171
k5_jellybean,0.5,460,-2.4203944995125017e-05,4.192281364866525e-10,4.380600384305171
k5_jellybean,0.5,461,-2.4203944995125017e-05,5.364300484864348e-10,4.380600384305171
k5_jellybean,0.5,462,-2.4203944995125017e-05,1.7034779875136687e-09,4.380600384305171
k5_jellybean,0.5,463,-2.4203944995125017e-05,4.5603737225207504e-11,4.380600384305171
k5_jellybean,0.5,464,-2.4203944995125017e-05,4.727191041175605e-10,4.380600384305171
k5_jellybean,0.5,465,-2.4203944995125017e-05,2.536725627064923e-10,4.380600384305171
k5_jellybean,0.5,466,-2.4203944995125017e-05,5.96970402460613e-11,4.380600384305171
k5_jellybean,0.5,467,-2.4203944995125017e-05,7.774413672199604e-10,4.380600384305171
k5_jellybean,0.5,468,-2.4203944995125017e-05,-1.1693701633495427e-10,4.380600384305171
k5_jellybean,0.5,469,-2.4203944995125017e-05,3.161314804788963e-10,4.380600384305171
k5_jellybean,0.5,470,-2.4203944995125017e-05,6.577952825109324e-10,4.380600384305171
k5_jellybean,0.5,471,-2.4203944995125017e-05,-2.0714838887479895e-11,4.380600384305171
k5_jellybean,0.5,472,-2.4203944995125017e-05,4.213610751698145e-10,4.380600384305171
k5_jellybean,0.5,473,-2.4203944995125017e-05,5.169543383058558e-10,4.380600384305171
k5_jellybean,0.5,475,-2.4203944995125017e-05,4.3915764596261077e-10,4.380600384305171
k5_jellybean,0.5,477,-2.4203944995125017e-05,3.404796042105244e-10,4.380600384305171
k5_jellybean,0.5,479,-2.4203944995125017e-05,4.97795137618281e-10,4.380600384305171
k5_jellybean,0.5,481,-2.4203944995125017e-05,4.372363627017102e-10,4.380600384305171
k5_jellybean,0.5,483,-2.4203944995125017e-05,4.128227649584074e-10,4.380600384305171
k5_jellybean,0.5,485,-2.4203944995125017e-05,8.416280099195644e-10,4.380600384305171
k5_jellybean,0.5,487,-2.4203944995125017e-05,2.3143381450440056e-11,4.380600384305171
k5_jellybean,0.5,489,-2.4203944995125017e-05,1.6533592315271525e-10,4.380600384305171
k5_jellybean,0.5,491,-2.4203944995125017e-05,2.2921548053076296e-10,4.380600384305171
k5_jellybean,0.5,493,-2.4203944995125017e-05,2.6057896231101053e-11,4.380600384305171
k5_jellybean,0.5,495,-2.4203944995125017e-05,8.75874081243581e-10,4.380600384305171
k5_jellybean,0.5,497,-2.4203944995125017e-05,-1.1599585528243049e-11,4.380600384305171
k5_jellybean,0.5,499,-2.4203944995125017e-05,6.050389207345459e-11,4.380600384305171
k5_jellybean,0.5,501,-2.4203944995125017e-05,-9.526415606874963e-11,4.380600384305171
k5_jellybean,0.5,502,-2.4203944995125017e-05,8.85562590710367e-10,4.380600384305171
k5_jellybean,0.5,503,-2.4203944995125017e-05,3.4822328778078323e-10,4.380600384305171
k5_jellybean,0.5,504,-2.4203944995125017e-05,-2.3168257544387175e-10,4.380600384305171
k5_jellybean,0.5,505,-2.4203944995125017e-05,4.03279336908052e-10,4.380600384305171
k5_jellybean,0.5,506,-2.4203944995125017e-05,8.46639631266405e-11,4.380600384305171
k5_jellybean,0.5,507,-2.4203944995125017e-05,4.017416744626452e-10,4.380600384305171
k5_jellybean,0.5,508,-2.4203944995125017e-05,9.226070051964289e-10,4.380600384305171
k5_jellybean,0.5,509,-2.4203944995125017e-05,3.4772702097817655e-10,4.380600384305171
k5_jellybean,0.5,510,-2.4203944995125017e-05,4.349249305717635e-10,4.380600384305171
k5_jellybean,0.5,511,-2.4203944995125017e-05,1.2306695376988976e-09,4.380600384305171
k5_jellybean,0.5,512,-2.4203944995125017e-05,2.2947858663741427e-11,4.380600384305171
k5_jellybean,0.5,513,-2.4203944995125017e-05,2.571798475424226e-10,4.380600384305171
k5_jellybean,0.5,514,-2.4203944995125017e-05,-5.819793213719461e-10,4.380600384305171
k5_jellybean,0.5,515,-2.4203944995125017e-05,-1.1173367079673592e-10,4.380600384305171
k5_jellybean,0.5,516,-2.4203944995125017e-05,1.0103692747586443e-10,4.380600384305171
k5_jellybean,0.5,517,-2.4203944995125017e-05,9.739859589381269e-12,4.380600384305171
k5_jellybean,0.5,518,-2.4203944995125017e-05,4.717323975923135e-10,4.380600384305171
k5_jellybean,0.5,519,-2.4203944995125017e-05,3.6173187253848915e-10,4.380600384305171
k5_jellybean,0.5,520,-2.4203944995125017e-05,3.888090793200952e-10,4.380600384305171
k5_jellybean,0.5,521,-2.4203944995125017e-05,-2.0915200697274623e-11,4.380600384305171
k5_jellybean,0.5,522,-2.4203944995125017e-05,8.192084522101284e-10,4.380600384305171
k5_jellybean,0.5,523,-2.4203944995125017e-05,-2.5154011150167476e-10,4.380600384305171
k5_jellybean,0.5,524,-2.4203944995125017e-05,5.083630839558965e-10,4.380600384305171
k5_jellybean,0.5,525,-2.4203944995125017e-05,5.436304493754311e-10,4.380600384305171
k5_jellybean,0.5,526,-2.4203944995125017e-05,3.916357348718803e-10,4.380600384305171
