dataset,radius,slot,dist_km,plain,decrypted
k5_jellybean,0.5,7,42.366640135419495,0,2.501734687708127e-10
k5_jellybean,0.5,286,43.01117924354588,0,4.3808022821076604e-10
k5_jellybean,0.5,262,43.01117924354588,0,5.684338554378602e-10
k5_jellybean,0.5,48,43.58677679535813,0,5.419456510486132e-10
k5_jellybean,0.5,288,43.61607966576149,0,-5.042533312912566e-10
k5_jellybean,0.5,229,43.61607966576149,0,-1.077688001480644e-10
k5_jellybean,0.5,46,43.616137251012674,0,2.975395554203171e-10
k5_jellybean,0.5,114,43.6714691838907,0,7.100425071190368e-10
k5_jellybean,0.5,0,581.8691313510984,0,-7.037726668273749e-10
k5_jellybean,0.5,2,581.8691313510984,0,-1.4076053716634044e-10
k5_jellybean,1.0,86,0.0,1,0.9999999997126094
k5_jellybean,1.0,59,2.547492607338856,0,3.7116719272128314e-10
k5_jellybean,1.0,38,2.7335551532949536,0,7.841078719283369e-10
k5_jellybean,1.0,145,2.738055000485007,0,-3.305898450360664e-10
k5_jellybean,1.0,134,2.7456948040629627,0,-7.257352032025461e-11
k5_jellybean,1.0,181,2.754149869248217,0,-1.4490441089532642e-11
k5_jellybean,1.0,112,2.799794506775949,0,1.7494523990150294e-10
k5_jellybean,1.0,475,4.380600384305171,0,-3.631528391699791e-10
k5_jellybean,1.0,502,4.380600384305171,0,-3.814908273279176e-10
k5_jellybean,1.0,489,4.380600384305171,0,-2.5819116988483046e-10
k5_jellybean,1.0,466,4.380600384305171,0,4.46123477417959e-10
k5_jellybean,1.0,411,4.380600384305171,0,-2.3000805990706197e-10
k5_jellybean,1.0,447,4.380600384305171,0,-2.4650774797353195e-10
k5_jellybean,1.0,465,4.380600384305171,0,-5.933015438911193e-10
k5_jellybean,1.0,459,4.380600384305171,0,-3.0682185504505795e-10
k5_jellybean,1.0,565,4.380600384305171,0,1.337567814793075e-10
k5_jellybean,1.0,575,4.380600384305171,0,-6.060361967079319e-10
k5_jellybean,1.0,586,4.380600384305171,0,-9.60847617462872e-11
k5_jellybean,1.0,605,4.380600384305171,0,-3.8641710619193544e-10
k5_jellybean,1.0,516,4.380600384305171,0,-1.0080197675435755e-10
k5_jellybean,1.0,524,4.380600384305171,0,-3.7757734769192594e-10
k5_jellybean,1.0,533,4.380600384305171,0,-1.0579081675282086e-11
k5_jellybean,1.0,547,4.380600384305171,0,-5.773770651216462e-10
k5_jellybean,1.0,347,4.380600384305171,0,4.4610699557450235e-11
k5_jellybean,1.0,331,4.380600384305171,0,-2.919145085879538e-10
k5_jellybean,1.0,315,4.380600384305171,0,-3.5330539910253015e-10
k5_jellybean,1.0,373,4.380600384305171,0,-3.5578391241794037e-10
k5_jellybean,1.0,365,4.380600384305171,0,-7.607553705420432e-10
k5_jellybean,1.0,594,4.380845182243382,0,-2.8790513912341773e-10
k5_jellybean,1.0,135,4.5345312442123005,0,-1.712156966695191e-10
k5_jellybean,1.0,74,4.955891287595548,0,-1.2776897154517036e-10
k5_jellybean,1.0,82,14.076133560192018,0,-1.5402112986681417e-10
k5_jellybean,1.0,7,42.366640135419495,0,-1.6370456815003075e-10
k5_jellybean,1.0,286,43.01117924354588,0,-7.362074848107946e-10
k5_jellybean,1.0,262,43.01117924354588,0,2.745176971585294e-10
k5_jellybean,1.0,48,43.58677679535813,0,1.929742536283493e-10
k5_jellybean,1.0,288,43.61607966576149,0,-3.569706202687101e-10
k5_jellybean,1.0,229,43.61607966576149,0,4.11575647942113e-10
k5_jellybean,1.0,46,43.616137251012674,0,2.3560222768872244e-11
k5_jellybean,1.0,114,43.6714691838907,0,-1.2939090791135612e-09
k5_jellybean,1.0,0,581.8691313510984,0,2.573648531536076e-10
k5_jellybean,1.0,2,581.8691313510984,0,-3.7634780446950844e-10
k5_jellybean,2.0,86,0.0,1,1.0000000001061544
k5_jellybean,2.0,59,2.547492607338856,0,5.581199281021523e-10
k5_jellybean,2.0,38,2.7335551532949536,0,-1.6457846016935216e-11
k5_jellybean,2.0,145,2.738055000485007,0,-7.145469207096376e-10
k5_jellybean,2.0,134,2.7456948040629627,0,-1.723857558233889e-10
k5_jellybean,2.0,181,2.754149869248217,0,-1.0627658977802745e-09
k5_jellybean,2.0,112,2.799794506775949,0,-2.8392827438423924e-10
k5_jellybean,2.0,475,4.380600384305171,0,-3.481161481483568e-10
k5_jellybean,2.0,502,4.380600384305171,0,-6.778553842339706e-10
k5_jellybean,2.0,489,4.380600384305171,0,-3.502620884563423e-10
k5_jellybean,2.0,466,4.380600384305171,0,-2.7062008697944425e-10
k5_jellybean,2.0,411,4.380600384305171,0,-4.333127432026193e-10
k5_jellybean,2.0,447,4.380600384305171,0,6.652584159554886e-10
k5_jellybean,2.0,465,4.380600384305171,0,-1.516957745537575e-09
k5_jellybean,2.0,459,4.380600384305171,0,-1.3085143002046257e-09
k5_jellybean,2.0,565,4.380600384305171,0,-4.3069999662198046e-10
k5_jellybean,2.0,575,4.380600384305171,0,-5.847383223934433e-10
k5_jellybean,2.0,586,4.380600384305171,0,-5.033669631772531e-10
k5_jellybean,2.0,605,4.380600384305171,0,-4.554643431869072e-10
k5_jellybean,2.0,516,4.380600384305171,0,-7.1196208232239854e-12
k5_jellybean,2.0,524,4.380600384305171,0,-6.686689377490964e-10
k5_jellybean,2.0,533,4.380600384305171,0,-5.932986226273858e-10
k5_jellybean,2.0,547,4.380600384305171,0,-2.0704572057551738e-10
k5_jellybean,2.0,347,4.380600384305171,0,-1.2391286687147023e-09
k5_jellybean,2.0,331,4.380600384305171,0,-3.3159353696328105e-10
k5_jellybean,2.0,315,4.380600384305171,0,-4.791338490541611e-10
k5_jellybean,2.0,373,4.380600384305171,0,-3.847427263962707e-10
k5_jellybean,2.0,365,4.380600384305171,0,-2.0050220193381743e-10
k5_jellybean,2.0,594,4.380845182243382,0,-7.480831878671837e-11
k5_jellybean,2.0,135,4.5345312442123005,0,4.5394507366813173e-10
k5_jellybean,2.0,74,4.955891287595548,0,2.9436492264112287e-10
k5_jellybean,2.0,82,14.076133560192018,0,1.1581951081050913e-09
k5_jellybean,2.0,7,42.366640135419495,0,-4.6244150456447327e-10
k5_jellybean,2.0,286,43.01117924354588,0,-2.1178171885840383e-10
k5_jellybean,2.0,262,43.01117924354588,0,2.5682721226894356e-10
k5_jellybean,2.0,48,43.58677679535813,0,-5.144879628209561e-10
k5_jellybean,2.0,288,43.61607966576149,0,-4.195092805461597e-10
k5_jellybean,2.0,229,43.61607966576149,0,-2.5624672891180863e-10
k5_jellybean,2.0,46,43.616137251012674,0,-6.464670601114515e-10
k5_jellybean,2.0,114,43.6714691838907,0,6.01845167848502e-10
k5_jellybean,2.0,0,581.8691313510984,0,-4.065893889628006e-11
k5_jellybean,2.0,2,581.8691313510984,0,2.579172837430776e-10
k5_jellybean,3.0,86,0.0,1,1.0000000004323664
k5_jellybean,3.0,59,2.547492607338856,1,1.0000000010507315
k5_jellybean,3.0,38,2.7335551532949536,1,0.999999999303739
k5_jellybean,3.0,145,2.738055000485007,1,0.9999999999275329
k5_jellybean,3.0,134,2.7456948040629627,1,0.9999999994553747
k5_jellybean,3.0,181,2.754149869248217,1,0.9999999997138926
k5_jellybean,3.0,112,2.799794506775949,1,0.9999999992977538
k5_jellybean,3.0,475,4.380600384305171,0,2.428319731702989e-11
k5_jellybean,3.0,502,4.380600384305171,0,-7.882617085726427e-11
k5_jellybean,3.0,489,4.380600384305171,0,-2.490438949149609e-10
k5_jellybean,3.0,466,4.380600384305171,0,-2.2399962911511215e-10
k5_jellybean,3.0,411,4.380600384305171,0,-1.0556886870765107e-11
k5_jellybean,3.0,447,4.380600384305171,0,-5.727150721688792e-10
k5_jellybean,3.0,465,4.380600384305171,0,-4.837739956212816e-10
k5_jellybean,3.0,459,4.380600384305171,0,-1.2494487647210774e-09
k5_jellybean,3.0,565,4.380600384305171,0,4.260209706035937e-11
k5_jellybean,3.0,575,4.380600384305171,0,3.9056542255209124e-10
k5_jellybean,3.0,586,4.380600384305171,0,3.4957836810384563e-10
k5_jellybean,3.0,605,4.380600384305171,0,-8.565998053867759e-11
k5_jellybean,3.0,516,4.380600384305171,0,2.428468332962172e-10
k5_jellybean,3.0,524,4.380600384305171,0,2.432334958972166e-10
k5_jellybean,3.0,533,4.380600384305171,0,1.8915714757825385e-09
k5_jellybean,3.0,547,4.380600384305171,0,5.009089588426334e-10
k5_jellybean,3.0,347,4.380600384305171,0,4.645005750805227e-10
k5_jellybean,3.0,331,4.380600384305171,0,-2.654097062624496e-10
k5_jellybean,3.0,315,4.380600384305171,0,3.919229528491708e-10
k5_jellybean,3.0,373,4.380600384305171,0,6.7523089291475e-10
k5_jellybean,3.0,365,4.380600384305171,0,-5.046327991789233e-10
k5_jellybean,3.0,594,4.380845182243382,0,-2.097489212690574e-11
k5_jellybean,3.0,135,4.5345312442123005,0,-7.108047213752087e-10
k5_jellybean,3.0,74,4.955891287595548,0,1.4793709465633095e-10
k5_jellybean,3.0,82,14.076133560192018,0,-5.31543262658666e-10
k5_jellybean,3.0,7,42.366640135419495,0,-6.618470461069049e-10
k5_jellybean,3.0,286,43.01117924354588,0,-2.9315275693058013e-10
k5_jellybean,3.0,262,43.01117924354588,0,-1.0818526847949182e-09
k5_jellybean,3.0,48,43.58677679535813,0,7.223429190199593e-10
k5_jellybean,3.0,288,43.61607966576149,0,-3.227793419165232e-11
k5_jellybean,3.0,229,43.61607966576149,0,2.397167579206408e-10
k5_jellybean,3.0,46,43.616137251012674,0,-6.915841425246117e-10
k5_jellybean,3.0,114,43.6714691838907,0,1.390871396033633e-09
k5_jellybean,3.0,0,581.8691313510984,0,-4.364282080806676e-11
k5_jellybean,3.0,2,581.8691313510984,0,-8.911545932711297e-11
k5_jellybean,5.0,86,0.0,1,0.999999999448532
k5_jellybean,5.0,59,2.547492607338856,1,1.0000000012328059
k5_jellybean,5.0,38,2.7335551532949536,1,0.9999999995201828
k5_jellybean,5.0,145,2.738055000485007,1,1.0000000006186147
k5_jellybean,5.0,134,2.7456948040629627,1,0.9999999998934587
k5_jellybean,5.0,181,2.754149869248217,1,0.9999999997502571
k5_jellybean,5.0,112,2.799794506775949,1,1.0000000007797687
k5_jellybean,5.0,475,4.380600384305171,1,0.9999999999508834
k5_jellybean,5.0,502,4.380600384305171,1,0.999999999899372
k5_jellybean,5.0,489,4.380600384305171,1,1.0000000001386984
k5_jellybean,5.0,466,4.380600384305171,1,0.9999999997775713
k5_jellybean,5.0,411,4.380600384305171,1,1.0000000002324942
k5_jellybean,5.0,447,4.380600384305171,1,1.000000000224989
k5_jellybean,5.0,465,4.380600384305171,1,0.9999999994851572
k5_jellybean,5.0,459,4.380600384305171,1,1.0000000003380956
k5_jellybean,5.0,565,4.380600384305171,1,1.0000000001157567
k5_jellybean,5.0,575,4.380600384305171,1,1.0000000006444312
k5_jellybean,5.0,586,4.380600384305171,1,1.000000000138594
k5_jellybean,5.0,605,4.380600384305171,1,1.0000000005544536
k5_jellybean,5.0,516,4.380600384305171,1,1.000000000069257
k5_jellybean,5.0,524,4.380600384305171,1,1.0000000002788705
k5_jellybean,5.0,533,4.380600384305171,1,0.9999999994063522
k5_jellybean,5.0,547,4.380600384305171,1,1.0000000005701366
k5_jellybean,5.0,347,4.380600384305171,1,1.0000000008998482
k5_jellybean,5.0,331,4.380600384305171,1,1.0000000000331712
k5_jellybean,5.0,315,4.380600384305171,1,1.0000000000457216
k5_jellybean,5.0,373,4.380600384305171,1,1.0000000001410738
k5_jellybean,5.0,365,4.380600384305171,1,0.9999999993109852
k5_jellybean,5.0,594,4.380845182243382,1,0.9999999997965556
k5_jellybean,5.0,135,4.5345312442123005,1,1.000000000302824
k5_jellybean,5.0,74,4.955891287595548,1,1.0000000003872302
k5_jellybean,5.0,82,14.076133560192018,0,-7.041631636968354e-10
k5_jellybean,5.0,7,42.366640135419495,0,-3.0285610392777064e-10
k5_jellybean,5.0,286,43.01117924354588,0,-3.038552075098743e-10
k5_jellybean,5.0,262,43.01117924354588,0,-1.2632179325280128e-09
k5_jellybean,5.0,48,43.58677679535813,0,4.672491925904164e-10
k5_jellybean,5.0,288,43.61607966576149,0,4.789038667971212e-10
k5_jellybean,5.0,229,43.61607966576149,0,4.76497064585902e-10
k5_jellybean,5.0,46,43.616137251012674,0,-2.5707403788231457e-11
k5_jellybean,5.0,114,43.6714691838907,0,-1.8785350366360662e-10
k5_jellybean,5.0,0,581.8691313510984,0,-1.4273103369081614e-09
k5_jellybean,5.0,2,581.8691313510984,0,-4.3977109813990505e-11
