dataset,radius,slot,step_input,he_output,dist_km
k5_kitkat,0.2,1218,-0.03317958042176481,-8.248075791726993e-10,161.13088292827368
k5_kitkat,0.2,1225,-0.03317958042176481,-8.516731321330428e-10,161.13088292827368
k5_kitkat,0.2,1226,-0.03317958042176481,-5.928387571401126e-10,161.13088292827368
k5_kitkat,0.2,1228,-0.03317958042176481,-2.3288205969903204e-10,161.13088292827368
k5_kitkat,0.2,1229,-0.03317958042176481,-3.897888096449823e-10,161.13088292827368
k5_kitkat,0.2,1273,-0.03317958042176481,-8.365464459059531e-11,161.13088292827368
k5_kitkat,0.2,1274,-0.03317958042176481,-9.982298322913502e-11,161.13088292827368
k5_kitkat,0.2,1277,-0.03317958042176481,-2.80855033827152e-10,161.13088292827368
k5_kitkat,0.2,1278,-0.03317958042176481,-5.45320163805643e-11,161.13088292827368
k5_kitkat,0.2,1279,-0.03317958042176481,-9.644109480996236e-10,161.13088292827368
k5_kitkat,0.2,1282,-0.03318215149218018,1.7293202027256014e-10,161.13712577669645
k5_kitkat,0.2,1283,-0.033178101959566636,-1.0870346650684148e-09,161.12729294607422
k5_kitkat,0.2,1284,-0.03317669403852965,-5.768337549404141e-10,161.12387417662757
k5_kitkat,0.2,1285,-0.033175399841509357,-5.694747652738523e-10,161.12073149233893
k5_kitkat,0.2,1286,-0.03317389580622757,2.9721093163009506e-10,161.11707918311006
k5_kitkat,0.2,1289,-0.03321679481576796,3.2254707755522516e-10,161.22122009349835
k5_kitkat,0.2,1290,-0.03321954944105611,-1.1350445117684918e-09,161.22790487693467
k5_kitkat,0.2,1295,-0.03331451035605931,-4.188828932824219e-10,161.45818193108852
k5_kitkat,0.2,1296,-0.03331451035605931,6.375569312148407e-11,161.45818193108852
k5_kitkat,0.2,1313,-0.03336624117581212,9.434801844711558e-10,161.58348936223618
k5_kitkat,0.2,1321,-0.03336624117581212,1.5264337643393242e-10,161.58348936223618
k5_kitkat,0.2,1333,-0.03336624117581212,-2.895441237365618e-10,161.58348936223618
k5_kitkat,0.2,1334,-0.03336624117581212,2.306646383831257e-10,161.58348936223618
k5_kitkat,0.2,1345,-0.03339168034666565,5.20676419139167e-11,161.64507497029015
k5_kitkat,0.2,1346,-0.03339168034666565,-3.048207753234327e-10,161.64507497029015
k5_kitkat,0.2,1347,-0.03339168034666565,1.622244938704989e-11,161.64507497029015
k5_kitkat,0.2,1348,-0.03339168034666565,2.0425759996182663e-10,161.64507497029015
k5_kitkat,0.2,1356,-0.03339168034666565,2.289730152740264e-10,161.64507497029015
k5_kitkat,0.2,1357,-0.03339168034666565,3.596434365455171e-10,161.64507497029015
k5_kitkat,0.2,1388,-0.033393520020482195,7.892840383933969e-10,161.64952772106415
k5_kitkat,0.2,1395,-0.03336301152859242,2.8980185677309723e-10,161.57566904028792
k5_kitkat,0.2,1424,-0.033180113841773946,2.2908262226395295e-10,161.13217815199386
k5_kitkat,0.2,1425,-0.033180113841773946,-6.533736371652099e-10,161.13217815199386
k5_kitkat,0.2,1433,-0.033180113841773946,5.642234259973342e-10,161.13217815199386
k5_kitkat,0.2,1434,-0.033180113841773946,3.5213581240342335e-10,161.13217815199386
k5_kitkat,0.2,1435,-0.033180113841773946,-1.1923288569421545e-10,161.13217815199386
k5_kitkat,0.2,1436,-0.033180113841773946,1.3587318072949011e-09,161.13217815199386
k5_kitkat,0.2,1437,-0.033180113841773946,-5.46973850381303e-10,161.13217815199386
k5_kitkat,0.2,1438,-0.033180113841773946,1.6233510567989127e-10,161.13217815199386
k5_kitkat,0.2,1469,-0.03318287711840572,-5.611372486073099e-10,161.13888763510175
k5_kitkat,0.2,1470,-0.03318287711840572,-4.658791529021814e-10,161.13888763510175
k5_kitkat,0.2,1473,-0.03318405778011583,-6.828645973165037e-10,161.14175430227797
k5_kitkat,0.2,1482,-0.03323242953411924,2.1240891158266984e-10,161.25915794940556
k5_kitkat,0.2,1506,-0.0333978342647628,-1.0638531878087541e-10,161.65996944687106
k5_kitkat,0.2,1507,-0.0333978342647628,6.989879631593527e-11,161.65996944687106
k5_kitkat,0.2,1558,-0.03323003486737919,-2.2027726949588243e-10,161.25334783696044
