radius,slot,step_input,he_output,dist_km
0.5,510,-2.4203944995125017e-05,-3.2196105797975286e-10,4.380600384305171
0.5,511,-2.4203944995125017e-05,7.727003392676245e-10,4.380600384305171
0.5,512,-2.4203944995125017e-05,-1.537780593318587e-10,4.380600384305171
0.5,513,-2.4203944995125017e-05,-1.9935890767219793e-11,4.380600384305171
0.5,514,-2.4203944995125017e-05,1.145137896845999e-09,4.380600384305171
0.5,515,-2.4203944995125017e-05,4.451608499178121e-10,4.380600384305171
0.5,516,-2.4203944995125017e-05,1.0211363270398472e-09,4.380600384305171
0.5,517,-2.4203944995125017e-05,1.0806681513175609e-10,4.380600384305171
0.5,518,-2.4203944995125017e-05,3.4454230966082564e-10,4.380600384305171
0.5,519,-2.4203944995125017e-05,4.181741973658293e-10,4.380600384305171
0.5,520,-2.4203944995125017e-05,4.0898569300440325e-10,4.380600384305171
0.5,521,-2.4203944995125017e-05,4.927306632561575e-10,4.380600384305171
0.5,522,-2.4203944995125017e-05,-2.2651644037914188e-10,4.380600384305171
0.5,523,-2.4203944995125017e-05,1.071564836345977e-10,4.380600384305171
0.5,524,-2.4203944995125017e-05,2.9182519519198315e-10,4.380600384305171
0.5,525,-2.4203944995125017e-05,-1.9675568084153673e-10,4.380600384305171
0.5,526,-2.4203944995125017e-05,4.732887611084535e-10,4.380600384305171
0.5,527,-2.4203944995125017e-05,2.5385511334860173e-10,4.380600384305171
0.5,528,-2.4203944995125017e-05,6.712972101451528e-10,4.380600384305171
0.5,529,-2.4203944995125017e-05,-8.497345233056277e-10,4.380600384305171
0.5,530,-2.4203944995125017e-05,8.501268711875218e-10,4.380600384305171
0.5,531,-2.4203944995125017e-05,8.27540234005488e-10,4.380600384305171
0.5,532,-2.4203944995125017e-05,7.864423529655618e-10,4.380600384305171
0.5,533,-2.4203944995125017e-05,2.174019408216621e-09,4.380600384305171
0.5,534,-2.4203944995125017e-05,4.0360203015263657e-10,4.380600384305171
0.5,535,-2.4203944995125017e-05,5.85844542386622e-10,4.380600384305171
0.5,537,-2.4203944995125017e-05,8.340090259596263e-10,4.380600384305171
0.5,539,-2.4203944995125017e-05,6.360665884531537e-10,4.380600384305171
0.5,541,-2.4203944995125017e-05,7.574661634214026e-10,4.380600384305171
0.5,543,-2.4203944995125017e-05,1.3762040521420303e-10,4.380600384305171
0.5,545,-2.4203944995125017e-05,1.0143266617921242e-09,4.380600384305171
0.5,547,-2.4203944995125017e-05,2.0143052186149494e-10,4.380600384305171
