radius,slot,step_input,he_output,dist_km
0.5,6423,-5.676087398898453e-05,1.112065615169057e-09,6.683229350090018
0.5,6424,-5.676087398898453e-05,4.1987072020318743e-10,6.683229350090018
0.5,6620,-2.820650967505348e-07,-2.9445300672087037e-10,0.6860880309594772
0.5,6621,-2.820650967505348e-07,-1.7223921623824102e-10,0.6860880309594772
0.5,6668,3.279026051572925e-08,1.0000000004318905,0.47364704428899806
0.5,6679,7.367732041357752e-08,0.9999999998232902,0.4385741388501655
0.5,6713,7.367732041357752e-08,0.9999999990724199,0.4385741388501655
0.5,6743,7.095568164854014e-08,1.0000000003408873,0.4409954260355939
0.5,6808,7.367732041357752e-08,0.9999999986762722,0.4385741388501655
0.5,6817,7.095568164854014e-08,0.9999999999494198,0.4409954260355939
0.5,0,-0.36001002671031695,1.4658309568868572e-10,530.7628267484527
1.0,4,1.0294184527874326e-06,1.0000000003458112,0.4409954260355939
1.0,17,1.0294184527874326e-06,1.0000000003037308,0.4409954260355939
1.0,22,1.0294184527874326e-06,1.000000001170474,0.4409954260355939
1.0,85,1.0294184527874326e-06,1.0000000003552825,0.4409954260355939
1.0,1187,-0.004044745867811227,-1.275079063073593e-11,56.267448866508296
1.0,1188,-0.004049092305484831,-1.1603450312407225e-09,56.297663383946315
1.0,1189,-0.004052256188778309,-9.712319660067879e-11,56.319647110767455
1.0,1190,-0.004052256188778309,7.821583481005535e-10,56.319647110767455
1.0,1191,-0.004052256188778309,1.6206468949650862e-10,56.319647110767455
1.0,1192,-0.004052256188778309,2.1977917875201328e-10,56.319647110767455
1.0,1193,-0.004052256188778309,2.025130008662641e-10,56.319647110767455
1.0,1194,-0.004052256188778309,1.289471916579142e-09,56.319647110767455
1.0,1195,-0.004052256188778309,-3.237713413624324e-10,56.319647110767455
1.0,1196,-0.004052256188778309,3.290800291008788e-10,56.319647110767455
1.0,1197,-0.004052256188778309,-2.4078381806120825e-10,56.319647110767455
1.0,1198,-0.004052256188778309,3.673910356615511e-11,56.319647110767455
1.0,1199,-0.004052256188778309,-6.769610930013284e-10,56.319647110767455
1.0,1200,-0.004052256188778309,2.8799483306136527e-10,56.319647110767455
1.0,1201,-0.004052256188778309,1.4986472952746764e-10,56.319647110767455
1.0,1202,-0.004052256188778309,1.1593077873123428e-10,56.319647110767455
1.0,1206,-0.014703627820946787,-7.812818127625425e-11,107.268974898703
1.0,1207,-0.014731257467872119,2.682991494851324e-10,107.3697036300519
1.0,1211,-0.032964589784923046,2.7091836023830377e-10,160.61099157142
1.0,1212,-0.03297368834607195,-1.6195045029290924e-10,160.63315431444488
1.0,1213,-0.03301402016331513,-4.4741389665780115e-10,160.73135983141933
1.0,1214,-0.03301771866048839,-1.8507642907330234e-10,160.74036244333493
1.0,1215,-0.03309511195301541,-1.3255574988046635e-10,160.92863201586354
1.0,1216,-0.033098913469964374,3.048240315776468e-10,160.9378740413173
1.0,1217,-0.03319617747372782,1.4800092170248263e-10,161.1741563536305
1.0,1218,-0.03317835358941775,3.175298732933097e-10,161.13088292827368
1.0,1225,-0.03317835358941775,8.137777826056399e-11,161.13088292827368
1.0,1226,-0.03317835358941775,-1.1171144861738066e-09,161.13088292827368
1.0,1228,-0.03317835358941775,4.0905716020721055e-10,161.13088292827368
1.0,1229,-0.03317835358941775,4.866519661497305e-11,161.13088292827368
1.0,1273,-0.03317835358941775,-8.06292346458777e-10,161.13088292827368
1.0,1274,-0.03317835358941775,3.2264614159719936e-10,161.13088292827368
1.0,1277,-0.03317835358941775,7.344850151559457e-11,161.13088292827368
1.0,1278,-0.03317835358941775,5.220760718509654e-10,161.13088292827368
1.0,1279,-0.03317835358941775,-1.455937372399184e-10,161.13088292827368
1.0,1282,-0.03318092465983312,2.7601811985079755e-11,161.13712577669645
1.0,1283,-0.03317687512721958,-3.6094731421106895e-12,161.12729294607422
1.0,1284,-0.03317546720618259,-4.088623875190696e-10,161.12387417662757
1.0,1285,-0.0331741730091623,-2.63334098410105e-10,161.12073149233893
1.0,1286,-0.03317266897388051,3.793901859171513e-10,161.11707918311006
1.0,1289,-0.0332155679834209,3.8301395870706574e-10,161.22122009349835
1.0,1290,-0.03321832260870905,8.370805531896936e-10,161.22790487693467
1.0,1295,-0.03331328352371225,4.185897072006358e-10,161.45818193108852
1.0,1296,-0.03331328352371225,-4.786491794261918e-10,161.45818193108852
1.0,1313,-0.03336501434346506,9.001618710392453e-10,161.58348936223618
1.0,1321,-0.03336501434346506,2.624736305968609e-10,161.58348936223618
1.0,1333,-0.03336501434346506,-8.08455004246589e-11,161.58348936223618
1.0,1334,-0.03336501434346506,-5.756929416107343e-10,161.58348936223618
1.0,1345,-0.03339045351431859,-2.2624146401016657e-10,161.64507497029015
1.0,1346,-0.03339045351431859,4.1286082466433705e-10,161.64507497029015
1.0,1347,-0.03339045351431859,-4.6441309941679875e-10,161.64507497029015
1.0,1348,-0.03339045351431859,-4.84773699530419e-10,161.64507497029015
1.0,1356,-0.03339045351431859,-3.0214248803752504e-10,161.64507497029015
1.0,1357,-0.03339045351431859,-2.7225017564034276e-12,161.64507497029015
1.0,1388,-0.033392293188135136,3.4878042375402807e-10,161.64952772106415
1.0,1395,-0.03336178469624536,-4.4358710902831384e-10,161.57566904028792
1.0,1424,-0.03317888700942689,-2.8443609912016593e-10,161.13217815199386
1.0,1425,-0.03317888700942689,-1.7469378904040718e-10,161.13217815199386
1.0,1433,-0.03317888700942689,-2.5374998897584797e-10,161.13217815199386
1.0,1434,-0.03317888700942689,-3.7709530719962063e-10,161.13217815199386
1.0,1435,-0.03317888700942689,-1.0689536214030533e-09,161.13217815199386
1.0,1436,-0.03317888700942689,-9.998142223211342e-10,161.13217815199386
1.0,1437,-0.03317888700942689,-1.331895331568236e-09,161.13217815199386
1.0,1438,-0.03317888700942689,-7.586732984863782e-10,161.13217815199386
1.0,1469,-0.03318165028605866,-2.6759563185219854e-10,161.13888763510175
1.0,1470,-0.03318165028605866,-5.192170206103877e-10,161.13888763510175
1.0,1473,-0.03318283094776877,-1.0048660364166894e-11,161.14175430227797
1.0,1482,-0.03323120270177218,-6.339377328903345e-10,161.25915794940556
1.0,1506,-0.033396607432415744,-5.088849334660427e-10,161.65996944687106
1.0,1507,-0.033396607432415744,-3.3442327113256526e-10,161.65996944687106
1.0,1558,-0.03322880803503213,2.633684320627879e-10,161.25334783696044
1.0,1559,-0.03322880803503213,-5.2119821822647085e-11,161.25334783696044
1.0,1577,-0.03317898308785515,-4.447235250530086e-10,161.13241144370946
1.0,1578,-0.03317898308785515,-1.353033152607627e-10,161.13241144370946
1.0,1580,-0.03317898308785515,-1.2929540344031539e-09,161.13241144370946
1.0,1581,-0.03317898308785515,-1.3516488001762275e-10,161.13241144370946
1.0,1748,-0.03477937275728093,-6.347958053743909e-10,164.9726151381024
1.0,1755,-0.034772539877264086,2.1165214752193002e-10,164.95640938244406
1.0,1783,-0.034772539877264086,8.583743210505276e-10,164.95640938244406
1.0,1784,-0.034772539877264086,6.032433206943444e-10,164.95640938244406
